all_time_snapshot_count,arbitration_confidence,arbitration_spread_pick,arbitration_total_pick,away_3pt_pct,away_b2b_flag,away_fatigue_flag,away_rest_days,away_team,away_went_ot_last_game,consensus_book_count,edge_bucket,favorite_dog_bias_flag,game_date_local,game_id,historical_bucket_win_rate,home_3pt_pct,home_b2b_flag,home_fatigue_flag,home_rest_days,home_team,home_went_ot_last_game,model_confidence,model_name,model_projected_margin,model_projected_total,model_regime_normal,model_spread_edge,model_spread_pick,model_total_edge,model_total_pick,moneyline_home_last,odds_snapshot_last_utc,over_under_bias_flag,override_confidence_delta,override_pick,override_reason,parlay_edge_score,spread_edge,spread_edge_percentile,spread_home_consensus,spread_home_consensus_all_time,spread_home_last,three_pt_diff,total_consensus,total_consensus_all_time,total_edge,total_edge_percentile,total_last
,,,,,False,True,1,Boston Celtics,,,2-4,,2026-03-10T00:00:00Z,0022500942,,,False,True,1,San Antonio Spurs,,,FatiguePlus_v3,,,,2.9022321428571445,AWAY,3.4999107142857326,OVER,-154,2026-03-09T19:40:38.697199+00:00,,,,,6.882142857142867,-2.9022321428571445,0.9,,,-3.5,0,,,3.9799107142857224,0.9,222.5
,,,,,False,True,1,Boston Celtics,,,2-4,,2026-03-10T00:00:00Z,0022500942,,,False,True,1,San Antonio Spurs,,,InjuryModel_v2,,,,5.288707142857144,AWAY,3.2980607142857252,OVER,-154,2026-03-09T19:40:38.697199+00:00,,,,,6.882142857142867,-2.9022321428571445,0.9,,,-3.5,0,,,3.9799107142857224,0.9,222.5
,,,,,False,True,1,Boston Celtics,,,2-4,,2026-03-10T00:00:00Z,0022500942,,,False,True,1,San Antonio Spurs,,,Joel_Baseline_v1,,,,-2.9022321428571445,AWAY,3.9799107142857224,OVER,-154,2026-03-09T19:40:38.697199+00:00,,,,,6.882142857142867,-2.9022321428571445,0.9,,,-3.5,0,,,3.9799107142857224,0.9,222.5
,,,,,False,True,1,Boston Celtics,,,2-4,,2026-03-10T00:00:00Z,0022500942,,,False,True,1,San Antonio Spurs,,,MarketBlend_v1,,,,5.5198616071428575,AWAY,2.029754464285702,OVER,-154,2026-03-09T19:40:38.697199+00:00,,,,,6.882142857142867,-2.9022321428571445,0.9,,,-3.5,0,,,3.9799107142857224,0.9,222.5
,,,,,False,True,1,Boston Celtics,,,2-4,,2026-03-10T00:00:00Z,0022500942,,,False,True,1,San Antonio Spurs,,,MarketPressure_v2,,,,2.9022321428571445,AWAY,2.9849330357142776,OVER,-154,2026-03-09T19:40:38.697199+00:00,,,,,6.882142857142867,-2.9022321428571445,0.9,,,-3.5,0,,,3.9799107142857224,0.9,222.5
,,,,,False,True,1,Boston Celtics,,,2-4,,2026-03-10T00:00:00Z,0022500942,,,False,True,1,San Antonio Spurs,,,Momentum5Game_v1,,,,2.1,AWAY,-4.5,UNDER,-154,2026-03-09T19:40:38.697199+00:00,,,,,6.882142857142867,-2.9022321428571445,0.9,,,-3.5,0,,,3.9799107142857224,0.9,222.5
,,,,,False,True,1,Boston Celtics,,,2-4,,2026-03-10T00:00:00Z,0022500942,,,False,True,1,San Antonio Spurs,,,MonkeyDarts_v2,,,,12.698878377306219,AWAY,-3.0344541591767893,UNDER,-154,2026-03-09T19:40:38.697199+00:00,,,,,6.882142857142867,-2.9022321428571445,0.9,,,-3.5,0,,,3.9799107142857224,0.9,222.5
,,,,,False,True,2,Minnesota Timberwolves,,,0-1,,2026-03-10T00:00:00Z,0022500946,,,False,True,1,Los Angeles Lakers,,,FatiguePlus_v3,,,,0.18341503267974701,AWAY,1.797124183006531,OVER,-102,2026-03-09T19:40:38.697199+00:00,,,,,2.606209150326791,0.254084967320253,0.9,,,1.5,0,,,2.352124183006538,0.9,233.5
,,,,,False,True,2,Minnesota Timberwolves,,,0-1,,2026-03-10T00:00:00Z,0022500946,,,False,True,1,Los Angeles Lakers,,,InjuryModel_v2,,,,2.080065032679747,AWAY,1.6852241830065395,OVER,-102,2026-03-09T19:40:38.697199+00:00,,,,,2.606209150326791,0.254084967320253,0.9,,,1.5,0,,,2.352124183006538,0.9,233.5
,,,,,False,True,2,Minnesota Timberwolves,,,0-1,,2026-03-10T00:00:00Z,0022500946,,,False,True,1,Los Angeles Lakers,,,Joel_Baseline_v1,,,,0.254084967320253,HOME,2.352124183006538,OVER,-102,2026-03-09T19:40:38.697199+00:00,,,,,2.606209150326791,0.254084967320253,0.9,,,1.5,0,,,2.352124183006538,0.9,233.5
