all_time_snapshot_count,arbitration_confidence,arbitration_spread_pick,arbitration_total_pick,away_3pt_pct,away_b2b_flag,away_fatigue_flag,away_rest_days,away_team,away_went_ot_last_game,consensus_book_count,edge_bucket,favorite_dog_bias_flag,game_date_local,game_id,historical_bucket_win_rate,home_3pt_pct,home_b2b_flag,home_fatigue_flag,home_rest_days,home_team,home_went_ot_last_game,model_confidence,model_name,model_projected_margin,model_projected_total,model_regime_normal,model_spread_edge,model_spread_pick,model_total_edge,model_total_pick,moneyline_home_last,odds_snapshot_last_utc,over_under_bias_flag,override_confidence_delta,override_pick,override_reason,parlay_edge_score,spread_edge,spread_edge_percentile,spread_home_consensus,spread_home_consensus_all_time,spread_home_last,three_pt_diff,total_consensus,total_consensus_all_time,total_edge,total_edge_percentile,total_last
10,,,,,False,True,1,Washington Wizards,,11,4-8,,2026-03-12T00:00:00Z,0022500955,0.5299401197604791,,True,True,0,Orlando Magic,,,Joel_Baseline_v1,,,,-6.392640692640697,AWAY,-1.9476190476190425,UNDER,-946,2026-03-12T15:25:58.958532+00:00,,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,8.34025974025974,-6.392640692640697,0.75,-14.136,-14.318,-14.0,0,233.864,230.773,-1.9476190476190425,0.25,234.0
10,,,,,False,True,1,Washington Wizards,,11,4-8,,2026-03-12T00:00:00Z,0022500955,0.5299401197604791,,True,True,0,Orlando Magic,,,MarketBlend_v1,,,,24.739753246753253,AWAY,-0.9932857142857188,UNDER,-946,2026-03-12T15:25:58.958532+00:00,,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,8.34025974025974,-6.392640692640697,0.75,-14.136,-14.318,-14.0,0,233.864,230.773,-1.9476190476190425,0.25,234.0
10,,,,,False,True,1,Washington Wizards,,11,4-8,,2026-03-12T00:00:00Z,0022500955,0.5299401197604791,,True,True,0,Orlando Magic,,,MarketPressure_v2,,,,6.392640692640697,AWAY,-1.460714285714289,UNDER,-946,2026-03-12T15:25:58.958532+00:00,,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,8.34025974025974,-6.392640692640697,0.75,-14.136,-14.318,-14.0,0,233.864,230.773,-1.9476190476190425,0.25,234.0
10,,,,,False,True,1,Washington Wizards,,11,4-8,,2026-03-12T00:00:00Z,0022500955,0.5299401197604791,,True,True,0,Orlando Magic,,,Momentum5Game_v1,,,,-2.3,HOME,5.1,OVER,-946,2026-03-12T15:25:58.958532+00:00,,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,8.34025974025974,-6.392640692640697,0.75,-14.136,-14.318,-14.0,0,233.864,230.773,-1.9476190476190425,0.25,234.0
10,,,,,False,True,1,Washington Wizards,,11,4-8,,2026-03-12T00:00:00Z,0022500955,0.5299401197604791,,True,True,0,Orlando Magic,,,MonkeyDarts_v2,,,,9.67266456169412,AWAY,-0.8726076888839316,UNDER,-946,2026-03-12T15:25:58.958532+00:00,,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,8.34025974025974,-6.392640692640697,0.75,-14.136,-14.318,-14.0,0,233.864,230.773,-1.9476190476190425,0.25,234.0
10,,,,,False,True,1,Brooklyn Nets,,11,8+,,2026-03-12T00:00:00Z,0022500956,0.4819277108433735,,False,True,1,Atlanta Hawks,,,FatiguePlus_v3,,,,9.529411764705884,AWAY,-0.1547899159663757,UNDER,-979,2026-03-12T15:25:58.958532+00:00,,-0.5,UNDER,Tight total edge; recent shooting volatility suggests caution,9.854621848739498,-9.529411764705884,0.9,-15.364,-13.909,-15.5,0,226.5,226.455,0.32521008403361407,0.1,226.5
10,,,,,False,True,1,Brooklyn Nets,,11,8+,,2026-03-12T00:00:00Z,0022500956,0.4819277108433735,,False,True,1,Atlanta Hawks,,,InjuryModel_v2,,,,9.529411764705884,AWAY,0.32521008403361407,OVER,-979,2026-03-12T15:25:58.958532+00:00,,-0.5,UNDER,Tight total edge; recent shooting volatility suggests caution,9.854621848739498,-9.529411764705884,0.9,-15.364,-13.909,-15.5,0,226.5,226.455,0.32521008403361407,0.1,226.5
10,,,,,False,True,1,Brooklyn Nets,,11,8+,,2026-03-12T00:00:00Z,0022500956,0.4819277108433735,,False,True,1,Atlanta Hawks,,,Joel_Baseline_v1,,,,-9.529411764705884,AWAY,0.32521008403361407,OVER,-979,2026-03-12T15:25:58.958532+00:00,,-0.5,UNDER,Tight total edge; recent shooting volatility suggests caution,9.854621848739498,-9.529411764705884,0.9,-15.364,-13.909,-15.5,0,226.5,226.455,0.32521008403361407,0.1,226.5
10,,,,,False,True,1,Brooklyn Nets,,11,8+,,2026-03-12T00:00:00Z,0022500956,0.4819277108433735,,False,True,1,Atlanta Hawks,,,MarketBlend_v1,,,,26.14,AWAY,0.16585714285713493,OVER,-979,2026-03-12T15:25:58.958532+00:00,,-0.5,UNDER,Tight total edge; recent shooting volatility suggests caution,9.854621848739498,-9.529411764705884,0.9,-15.364,-13.909,-15.5,0,226.5,226.455,0.32521008403361407,0.1,226.5
10,,,,,False,True,1,Brooklyn Nets,,11,8+,,2026-03-12T00:00:00Z,0022500956,0.4819277108433735,,False,True,1,Atlanta Hawks,,,MarketPressure_v2,,,,9.529411764705884,AWAY,0.24390756302520344,OVER,-979,2026-03-12T15:25:58.958532+00:00,,-0.5,UNDER,Tight total edge; recent shooting volatility suggests caution,9.854621848739498,-9.529411764705884,0.9,-15.364,-13.909,-15.5,0,226.5,226.455,0.32521008403361407,0.1,226.5
10,,,,,False,True,1,Brooklyn Nets,,11,8+,,2026-03-12T00:00:00Z,0022500956,0.4819277108433735,,False,True,1,Atlanta Hawks,,,Momentum5Game_v1,,,,-1.5,HOME,6.3,OVER,-979,2026-03-12T15:25:58.958532+00:00,,-0.5,UNDER,Tight total edge; recent shooting volatility suggests caution,9.854621848739498,-9.529411764705884,0.9,-15.364,-13.909,-15.5,0,226.5,226.455,0.32521008403361407,0.1,226.5
10,,,,,False,True,1,Brooklyn Nets,,11,8+,,2026-03-12T00:00:00Z,0022500956,0.4819277108433735,,False,True,1,Atlanta Hawks,,,MonkeyDarts_v2,,,,1.9128502000332777,AWAY,-4.3514258039226945,UNDER,-979,2026-03-12T15:25:58.958532+00:00,,-0.5,UNDER,Tight total edge; recent shooting volatility suggests caution,9.854621848739498,-9.529411764705884,0.9,-15.364,-13.909,-15.5,0,226.5,226.455,0.32521008403361407,0.1,226.5
10,,,,,False,True,1,Milwaukee Bucks,,11,1-2,,2026-03-12T00:00:00Z,0022500957,0.4696969696969697,,False,True,1,Miami Heat,,,FatiguePlus_v3,,,,1.975429975429961,AWAY,-4.536511056511046,UNDER,-248,2026-03-12T15:25:58.958532+00:00,,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,6.031941031941017,-1.975429975429961,0.25,-6.591,-6.136,-6.5,0,234.5,229.455,-4.056511056511056,0.5,234.5
10,,,,,False,True,1,Milwaukee Bucks,,11,1-2,,2026-03-12T00:00:00Z,0022500957,0.4696969696969697,,False,True,1,Miami Heat,,,InjuryModel_v2,,,,5.937254975429961,AWAY,-5.188461056511045,UNDER,-248,2026-03-12T15:25:58.958532+00:00,,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,6.031941031941017,-1.975429975429961,0.25,-6.591,-6.136,-6.5,0,234.5,229.455,-4.056511056511056,0.5,234.5
10,,,,,False,True,1,Milwaukee Bucks,,11,1-2,,2026-03-12T00:00:00Z,0022500957,0.4696969696969697,,False,True,1,Miami Heat,,,Joel_Baseline_v1,,,,-1.975429975429961,AWAY,-4.056511056511056,UNDER,-248,2026-03-12T15:25:58.958532+00:00,,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,6.031941031941017,-1.975429975429961,0.25,-6.591,-6.136,-6.5,0,234.5,229.455,-4.056511056511056,0.5,234.5
10,,,,,False,True,1,Milwaukee Bucks,,11,1-2,,2026-03-12T00:00:00Z,0022500957,0.4696969696969697,,False,True,1,Miami Heat,,,MarketBlend_v1,,,,11.992530712530723,AWAY,-2.0688206388206254,UNDER,-248,2026-03-12T15:25:58.958532+00:00,,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,6.031941031941017,-1.975429975429961,0.25,-6.591,-6.136,-6.5,0,234.5,229.455,-4.056511056511056,0.5,234.5
10,,,,,False,True,1,Milwaukee Bucks,,11,1-2,,2026-03-12T00:00:00Z,0022500957,0.4696969696969697,,False,True,1,Miami Heat,,,MarketPressure_v2,,,,1.975429975429961,AWAY,-3.042383292383306,UNDER,-248,2026-03-12T15:25:58.958532+00:00,,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,6.031941031941017,-1.975429975429961,0.25,-6.591,-6.136,-6.5,0,234.5,229.455,-4.056511056511056,0.5,234.5
10,,,,,False,True,1,Milwaukee Bucks,,11,1-2,,2026-03-12T00:00:00Z,0022500957,0.4696969696969697,,False,True,1,Miami Heat,,,Momentum5Game_v1,,,,-10.2,HOME,-2.0,UNDER,-248,2026-03-12T15:25:58.958532+00:00,,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,6.031941031941017,-1.975429975429961,0.25,-6.591,-6.136,-6.5,0,234.5,229.455,-4.056511056511056,0.5,234.5
10,,,,,False,True,1,Milwaukee Bucks,,11,1-2,,2026-03-12T00:00:00Z,0022500957,0.4696969696969697,,False,True,1,Miami Heat,,,MonkeyDarts_v2,,,,0.22457615019638055,AWAY,-11.172052331874596,UNDER,-248,2026-03-12T15:25:58.958532+00:00,,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,6.031941031941017,-1.975429975429961,0.25,-6.591,-6.136,-6.5,0,234.5,229.455,-4.056511056511056,0.5,234.5
10,,,,,True,True,0,Denver Nuggets,,11,2-4,,2026-03-12T00:00:00Z,0022500958,0.5043478260869565,,False,True,1,San Antonio Spurs,,,FatiguePlus_v3,,,,1.645215311004785,AWAY,-5.715007974481665,UNDER,-219,2026-03-12T15:25:58.958532+00:00,,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,7.1802232854864485,-3.7452153110047846,0.5,-5.818,-4.955,-6.0,0,238.864,236.0,-3.435007974481664,0.25,238.5
10,,,,,True,True,0,Denver Nuggets,,11,2-4,,2026-03-12T00:00:00Z,0022500958,0.5043478260869565,,False,True,1,San Antonio Spurs,,,InjuryModel_v2,,,,5.360465311004784,AWAY,-3.896507974481665,UNDER,-219,2026-03-12T15:25:58.958532+00:00,,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,7.1802232854864485,-3.7452153110047846,0.5,-5.818,-4.955,-6.0,0,238.864,236.0,-3.435007974481664,0.25,238.5
10,,,,,True,True,0,Denver Nuggets,,11,2-4,,2026-03-12T00:00:00Z,0022500958,0.5043478260869565,,False,True,1,San Antonio Spurs,,,Joel_Baseline_v1,,,,-3.7452153110047846,AWAY,-3.435007974481664,UNDER,-219,2026-03-12T15:25:58.958532+00:00,,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,7.1802232854864485,-3.7452153110047846,0.5,-5.818,-4.955,-6.0,0,238.864,236.0,-3.435007974481664,0.25,238.5
10,,,,,True,True,0,Denver Nuggets,,11,2-4,,2026-03-12T00:00:00Z,0022500958,0.5043478260869565,,False,True,1,San Antonio Spurs,,,MarketBlend_v1,,,,10.08994019138757,AWAY,-1.7518540669856577,UNDER,-219,2026-03-12T15:25:58.958532+00:00,,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,7.1802232854864485,-3.7452153110047846,0.5,-5.818,-4.955,-6.0,0,238.864,236.0,-3.435007974481664,0.25,238.5
10,,,,,True,True,0,Denver Nuggets,,11,2-4,,2026-03-12T00:00:00Z,0022500958,0.5043478260869565,,False,True,1,San Antonio Spurs,,,MarketPressure_v2,,,,3.7452153110047846,AWAY,-2.576255980861248,UNDER,-219,2026-03-12T15:25:58.958532+00:00,,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,7.1802232854864485,-3.7452153110047846,0.5,-5.818,-4.955,-6.0,0,238.864,236.0,-3.435007974481664,0.25,238.5
10,,,,,True,True,0,Denver Nuggets,,11,2-4,,2026-03-12T00:00:00Z,0022500958,0.5043478260869565,,False,True,1,San Antonio Spurs,,,Momentum5Game_v1,,,,-2.9,HOME,0.6,OVER,-219,2026-03-12T15:25:58.958532+00:00,,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,7.1802232854864485,-3.7452153110047846,0.5,-5.818,-4.955,-6.0,0,238.864,236.0,-3.435007974481664,0.25,238.5
10,,,,,True,True,0,Denver Nuggets,,11,2-4,,2026-03-12T00:00:00Z,0022500958,0.5043478260869565,,False,True,1,San Antonio Spurs,,,MonkeyDarts_v2,,,,-0.8950143911328636,HOME,-11.168865007624504,UNDER,-219,2026-03-12T15:25:58.958532+00:00,,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,7.1802232854864485,-3.7452153110047846,0.5,-5.818,-4.955,-6.0,0,238.864,236.0,-3.435007974481664,0.25,238.5
16,,,,,False,True,1,Boston Celtics,,11,4-8,,2026-03-12T00:00:00Z,0022500959,0.5299401197604791,,False,True,2,Oklahoma City Thunder,,,FatiguePlus_v3,,,,4.354166666666671,AWAY,5.375555555555536,OVER,-258,2026-03-12T15:25:58.958532+00:00,,,,,10.722222222222214,-4.791666666666671,0.5,-6.5,-6.5,-6.5,0,216.773,216.409,5.930555555555543,0.5,217.0
16,,,,,False,True,1,Boston Celtics,,11,4-8,,2026-03-12T00:00:00Z,0022500959,0.5299401197604791,,False,True,2,Oklahoma City Thunder,,,InjuryModel_v2,,,,8.18596666666667,AWAY,4.960755555555551,OVER,-258,2026-03-12T15:25:58.958532+00:00,,,,,10.722222222222214,-4.791666666666671,0.5,-6.5,-6.5,-6.5,0,216.773,216.409,5.930555555555543,0.5,217.0
16,,,,,False,True,1,Boston Celtics,,11,4-8,,2026-03-12T00:00:00Z,0022500959,0.5299401197604791,,False,True,2,Oklahoma City Thunder,,,Joel_Baseline_v1,,,,-4.791666666666671,AWAY,5.930555555555543,OVER,-258,2026-03-12T15:25:58.958532+00:00,,,,,10.722222222222214,-4.791666666666671,0.5,-6.5,-6.5,-6.5,0,216.773,216.409,5.930555555555543,0.5,217.0
16,,,,,False,True,1,Boston Celtics,,11,4-8,,2026-03-12T00:00:00Z,0022500959,0.5299401197604791,,False,True,2,Oklahoma City Thunder,,,MarketBlend_v1,,,,10.556249999999991,AWAY,3.0245833333333394,OVER,-258,2026-03-12T15:25:58.958532+00:00,,,,,10.722222222222214,-4.791666666666671,0.5,-6.5,-6.5,-6.5,0,216.773,216.409,5.930555555555543,0.5,217.0
16,,,,,False,True,1,Boston Celtics,,11,4-8,,2026-03-12T00:00:00Z,0022500959,0.5299401197604791,,False,True,2,Oklahoma City Thunder,,,MarketPressure_v2,,,,4.791666666666671,AWAY,4.447916666666657,OVER,-258,2026-03-12T15:25:58.958532+00:00,,,,,10.722222222222214,-4.791666666666671,0.5,-6.5,-6.5,-6.5,0,216.773,216.409,5.930555555555543,0.5,217.0
16,,,,,False,True,1,Boston Celtics,,11,4-8,,2026-03-12T00:00:00Z,0022500959,0.5299401197604791,,False,True,2,Oklahoma City Thunder,,,Momentum5Game_v1,,,,5.1,AWAY,-3.6,UNDER,-258,2026-03-12T15:25:58.958532+00:00,,,,,10.722222222222214,-4.791666666666671,0.5,-6.5,-6.5,-6.5,0,216.773,216.409,5.930555555555543,0.5,217.0
16,,,,,False,True,1,Boston Celtics,,11,4-8,,2026-03-12T00:00:00Z,0022500959,0.5299401197604791,,False,True,2,Oklahoma City Thunder,,,MonkeyDarts_v2,,,,5.905170334968721,AWAY,12.751616668741008,OVER,-258,2026-03-12T15:25:58.958532+00:00,,,,,10.722222222222214,-4.791666666666671,0.5,-6.5,-6.5,-6.5,0,216.773,216.409,5.930555555555543,0.5,217.0
10,,,,,False,True,1,Chicago Bulls,,11,4-8,,2026-03-12T00:00:00Z,0022500960,0.5299401197604791,,False,True,1,Los Angeles Lakers,,,FatiguePlus_v3,,,,7.58886158886159,AWAY,-3.39687141687142,UNDER,-518,2026-03-12T15:25:58.958532+00:00,,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,10.50573300573302,-7.58886158886159,0.75,-11.045,-10.409,-11.0,0,238.545,232.091,-2.9168714168714303,0.25,238.5
10,,,,,False,True,1,Chicago Bulls,,11,4-8,,2026-03-12T00:00:00Z,0022500960,0.5299401197604791,,False,True,1,Los Angeles Lakers,,,InjuryModel_v2,,,,9.70828658886159,AWAY,-3.522421416871424,UNDER,-518,2026-03-12T15:25:58.958532+00:00,,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,10.50573300573302,-7.58886158886159,0.75,-11.045,-10.409,-11.0,0,238.545,232.091,-2.9168714168714303,0.25,238.5
10,,,,,False,True,1,Chicago Bulls,,11,4-8,,2026-03-12T00:00:00Z,0022500960,0.5299401197604791,,False,True,1,Los Angeles Lakers,,,Joel_Baseline_v1,,,,-7.58886158886159,AWAY,-2.9168714168714303,UNDER,-518,2026-03-12T15:25:58.958532+00:00,,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,10.50573300573302,-7.58886158886159,0.75,-11.045,-10.409,-11.0,0,238.545,232.091,-2.9168714168714303,0.25,238.5
10,,,,,False,True,1,Chicago Bulls,,11,4-8,,2026-03-12T00:00:00Z,0022500960,0.5299401197604791,,False,True,1,Los Angeles Lakers,,,MarketBlend_v1,,,,18.12968058968059,AWAY,-1.4876044226044485,UNDER,-518,2026-03-12T15:25:58.958532+00:00,,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,10.50573300573302,-7.58886158886159,0.75,-11.045,-10.409,-11.0,0,238.545,232.091,-2.9168714168714303,0.25,238.5
10,,,,,False,True,1,Chicago Bulls,,11,4-8,,2026-03-12T00:00:00Z,0022500960,0.5299401197604791,,False,True,1,Los Angeles Lakers,,,MarketPressure_v2,,,,7.58886158886159,AWAY,-2.1876535626535656,UNDER,-518,2026-03-12T15:25:58.958532+00:00,,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,10.50573300573302,-7.58886158886159,0.75,-11.045,-10.409,-11.0,0,238.545,232.091,-2.9168714168714303,0.25,238.5
10,,,,,False,True,1,Chicago Bulls,,11,4-8,,2026-03-12T00:00:00Z,0022500960,0.5299401197604791,,False,True,1,Los Angeles Lakers,,,Momentum5Game_v1,,,,7.7,AWAY,-12.4,UNDER,-518,2026-03-12T15:25:58.958532+00:00,,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,10.50573300573302,-7.58886158886159,0.75,-11.045,-10.409,-11.0,0,238.545,232.091,-2.9168714168714303,0.25,238.5
10,,,,,False,True,1,Chicago Bulls,,11,4-8,,2026-03-12T00:00:00Z,0022500960,0.5299401197604791,,False,True,1,Los Angeles Lakers,,,MonkeyDarts_v2,,,,0.8866281522816593,AWAY,-11.474153772715624,UNDER,-518,2026-03-12T15:25:58.958532+00:00,,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,10.50573300573302,-7.58886158886159,0.75,-11.045,-10.409,-11.0,0,238.545,232.091,-2.9168714168714303,0.25,238.5
10,,,,,False,True,1,Dallas Mavericks,,11,4-8,,2026-03-12T00:00:00Z,0022501111,0.5299401197604791,,False,True,1,Memphis Grizzlies,,,FatiguePlus_v3,,,,-7.161764705882348,HOME,-7.818235294117642,UNDER,171,2026-03-12T15:25:58.958532+00:00,,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,10.176470588235304,7.161764705882348,0.75,4.864,4.091,5.0,0,239.364,236.864,-7.338235294117652,0.75,239.5
10,,,,,False,True,1,Dallas Mavericks,,11,4-8,,2026-03-12T00:00:00Z,0022501111,0.5299401197604791,,False,True,1,Memphis Grizzlies,,,InjuryModel_v2,,,,-1.1695897058823475,HOME,-9.050285294117657,UNDER,171,2026-03-12T15:25:58.958532+00:00,,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,10.176470588235304,7.161764705882348,0.75,4.864,4.091,5.0,0,239.364,236.864,-7.338235294117652,0.75,239.5
10,,,,,False,True,1,Dallas Mavericks,,11,4-8,,2026-03-12T00:00:00Z,0022501111,0.5299401197604791,,False,True,1,Memphis Grizzlies,,,Joel_Baseline_v1,,,,7.161764705882348,HOME,-7.338235294117652,UNDER,171,2026-03-12T15:25:58.958532+00:00,,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,10.176470588235304,7.161764705882348,0.75,4.864,4.091,5.0,0,239.364,236.864,-7.338235294117652,0.75,239.5
