Decision Factors,Explanation,Home Line Projection,Line Bet,Line Result,Parlay Edge Score,Projected Away score,Projected Home Score,Spread Edge,Total Bet,Total Edge,Total Projection,actionability,agent_reasoning,arbitration,arbitration_cluster,away_points,away_score,away_team,away_team_key,bookmaker_count,cluster_alignment,commence_time,completed,confidence_reason,confidence_tier,consensus_book_count,disagreement_flag,espn_game_id,game_date,game_id,has_h2h,has_schedule_match,has_spreads,has_totals,home_points,home_score,home_team,home_team_key,league,line_source,market_count,models,moneyline_away,moneyline_away_last,moneyline_home,moneyline_home_last,odds_event_count,odds_event_id,odds_snapshot_last_utc,primary_model_source,selection_authority,slate_date,source_system,spread_away,spread_away_last,spread_home,spread_home_last,status,status_state,total,total_last,venue
"{'blend_inputs': ['Football_MarketConsensus_v1', 'Football_SpreadValue_v1', 'Football_TotalValue_v1', 'Football_LineMovement_v1', 'Football_KeyNumberGuard_v1'], 'key_number_risk': False}","Game: Montana State Bobcats @ Nevada Wolf Pack
Authority: Football_MarketBlend_v1
Market: Spread 4.25, Total 51.5
Projection: Margin 4.0, Total 51.0
Spread Pick: HOME (edge 0.25)
Total Pick: UNDER (edge -0.5)",4.0,HOME,,0.75,,,0.25,UNDER,-0.5,51.0,ACTIVE,,"{'spread': None, 'total': None}",FOOTBALL_MARKET_BLEND,,,Montana State Bobcats,MSB3,10,FOOTBALL_MARKET_BLEND,2026-09-13T02:30:00Z,0,Football market blend edge clears threshold,LOW,10,False,,2026-09-13,6dd5d1c466d25617a69c046beb258b00,true,false,true,true,,,Nevada Wolf Pack,NWP,ncaaf,odds_api_flattened_consensus,3,"{'Football_KeyNumberGuard_v1': {'context_flags': {'key_number_risk': False, 'key_numbers': [3, 7, 10]}, 'home_line_proj': 4.25, 'model_name': 'Football_KeyNumberGuard_v1', 'parlay_edge_score': 0, 'spread_distance': 0.0, 'spread_edge': 0.0, 'spread_pick': '', 'total_distance': 0.0, 'total_edge': 0.0, 'total_pick': '', 'total_projection': 51.5}, 'Football_LineMovement_v1': {'context_flags': {'movement_available': False}, 'home_line_proj': 4.25, 'model_name': 'Football_LineMovement_v1', 'parlay_edge_score': 0, 'spread_distance': 0.0, 'spread_edge': 0.0, 'spread_pick': '', 'total_distance': 0.0, 'total_edge': 0.0, 'total_pick': '', 'total_projection': 51.5}, 'Football_MarketBlend_v1': {'context_flags': {'blend_inputs': ['Football_MarketConsensus_v1', 'Football_SpreadValue_v1', 'Football_TotalValue_v1', 'Football_LineMovement_v1', 'Football_KeyNumberGuard_v1'], 'key_number_risk': False}, 'home_line_proj': 4.0, 'model_name': 'Football_MarketBlend_v1', 'parlay_edge_score': 0.75, 'spread_distance': 0.25, 'spread_edge': 0.25, 'spread_pick': 'HOME', 'total_distance': 0.5, 'total_edge': -0.5, 'total_pick': 'UNDER', 'total_projection': 51.0}, 'Football_MarketConsensus_v1': {'context_flags': {'book_count': 10, 'source': 'market_consensus'}, 'home_line_proj': 4.25, 'model_name': 'Football_MarketConsensus_v1', 'parlay_edge_score': 0, 'spread_distance': 0.0, 'spread_edge': 0.0, 'spread_pick': '', 'total_distance': 0.0, 'total_edge': 0.0, 'total_pick': '', 'total_projection': 51.5}, 'Football_SpreadValue_v1': {'context_flags': {'book_count': 10.0, 'value_shift': -0.75}, 'home_line_proj': 3.5, 'model_name': 'Football_SpreadValue_v1', 'parlay_edge_score': 0.75, 'spread_distance': 0.75, 'spread_edge': 0.75, 'spread_pick': 'HOME', 'total_distance': 0.0, 'total_edge': 0.0, 'total_pick': '', 'total_projection': 51.5}, 'Football_TotalValue_v1': {'context_flags': {'book_count': 10.0, 'total_value_rule': 'low_total_over_high_total_under'}, 'home_line_proj': 4.25, 'model_name': 'Football_TotalValue_v1', 'parlay_edge_score': 1.0, 'spread_distance': 0.0, 'spread_edge': 0.0, 'spread_pick': '', 'total_distance': 1.0, 'total_edge': -1.0, 'total_pick': 'UNDER', 'total_projection': 50.5}}",-194.0,-194.0,159.0,159.0,56,6dd5d1c466d25617a69c046beb258b00,2026-09-12T19:31:29.144422+00:00,Football_MarketBlend_v1,Football_MarketBlend_v1,2026-09-13,odds_api_flattened,-4.25,-4.25,4.25,4.25,,,51.5,51.5,
"{'blend_inputs': ['Football_MarketConsensus_v1', 'Football_SpreadValue_v1', 'Football_TotalValue_v1', 'Football_LineMovement_v1', 'Football_KeyNumberGuard_v1'], 'key_number_risk': False}","Game: North Dakota State Bison @ Air Force Falcons
Authority: Football_MarketBlend_v1
Market: Spread 2.0, Total 47.5
Projection: Margin 1.75, Total 47.0
Spread Pick: HOME (edge 0.25)
Total Pick: UNDER (edge -0.5)",1.75,HOME,,0.75,,,0.25,UNDER,-0.5,47.0,ACTIVE,,"{'spread': None, 'total': None}",FOOTBALL_MARKET_BLEND,,,North Dakota State Bison,NDS,11,FOOTBALL_MARKET_BLEND,2026-09-13T02:00:00Z,0,Football market blend edge clears threshold,LOW,11,False,,2026-09-13,7a78c246bb38d32c3238724e57051b15,true,false,true,true,,,Air Force Falcons,AFF,ncaaf,odds_api_flattened_consensus,3,"{'Football_KeyNumberGuard_v1': {'context_flags': {'key_number_risk': False, 'key_numbers': [3, 7, 10]}, 'home_line_proj': 2.0, 'model_name': 'Football_KeyNumberGuard_v1', 'parlay_edge_score': 0, 'spread_distance': 0.0, 'spread_edge': 0.0, 'spread_pick': '', 'total_distance': 0.0, 'total_edge': 0.0, 'total_pick': '', 'total_projection': 47.5}, 'Football_LineMovement_v1': {'context_flags': {'movement_available': False}, 'home_line_proj': 2.0, 'model_name': 'Football_LineMovement_v1', 'parlay_edge_score': 0, 'spread_distance': 0.0, 'spread_edge': 0.0, 'spread_pick': '', 'total_distance': 0.0, 'total_edge': 0.0, 'total_pick': '', 'total_projection': 47.5}, 'Football_MarketBlend_v1': {'context_flags': {'blend_inputs': ['Football_MarketConsensus_v1', 'Football_SpreadValue_v1', 'Football_TotalValue_v1', 'Football_LineMovement_v1', 'Football_KeyNumberGuard_v1'], 'key_number_risk': False}, 'home_line_proj': 1.75, 'model_name': 'Football_MarketBlend_v1', 'parlay_edge_score': 0.75, 'spread_distance': 0.25, 'spread_edge': 0.25, 'spread_pick': 'HOME', 'total_distance': 0.5, 'total_edge': -0.5, 'total_pick': 'UNDER', 'total_projection': 47.0}, 'Football_MarketConsensus_v1': {'context_flags': {'book_count': 11, 'source': 'market_consensus'}, 'home_line_proj': 2.0, 'model_name': 'Football_MarketConsensus_v1', 'parlay_edge_score': 0, 'spread_distance': 0.0, 'spread_edge': 0.0, 'spread_pick': '', 'total_distance': 0.0, 'total_edge': 0.0, 'total_pick': '', 'total_projection': 47.5}, 'Football_SpreadValue_v1': {'context_flags': {'book_count': 11.0, 'value_shift': -0.75}, 'home_line_proj': 1.25, 'model_name': 'Football_SpreadValue_v1', 'parlay_edge_score': 0.75, 'spread_distance': 0.75, 'spread_edge': 0.75, 'spread_pick': 'HOME', 'total_distance': 0.0, 'total_edge': 0.0, 'total_pick': '', 'total_projection': 47.5}, 'Football_TotalValue_v1': {'context_flags': {'book_count': 11.0, 'total_value_rule': 'low_total_over_high_total_under'}, 'home_line_proj': 2.0, 'model_name': 'Football_TotalValue_v1', 'parlay_edge_score': 1.0, 'spread_distance': 0.0, 'spread_edge': 0.0, 'spread_pick': '', 'total_distance': 1.0, 'total_edge': -1.0, 'total_pick': 'UNDER', 'total_projection': 46.5}}",-125.0,-125.0,105.0,105.0,66,7a78c246bb38d32c3238724e57051b15,2026-09-12T19:31:29.144422+00:00,Football_MarketBlend_v1,Football_MarketBlend_v1,2026-09-13,odds_api_flattened,-2.0,-2.0,2.0,2.0,,,47.5,47.5,
"{'blend_inputs': ['Football_MarketConsensus_v1', 'Football_SpreadValue_v1', 'Football_TotalValue_v1', 'Football_LineMovement_v1', 'Football_KeyNumberGuard_v1'], 'key_number_risk': False}","Game: Louisiana Ragin Cajuns @ USC Trojans
Authority: Football_MarketBlend_v1
Market: Spread -31.0, Total 59.5
Projection: Margin -30.75, Total 59.0
Spread Pick: AWAY (edge -0.25)
Total Pick: UNDER (edge -0.5)",-30.75,AWAY,,0.75,,,-0.25,UNDER,-0.5,59.0,ACTIVE,,"{'spread': None, 'total': None}",FOOTBALL_MARKET_BLEND,,,Louisiana Ragin Cajuns,LRC2,11,FOOTBALL_MARKET_BLEND,2026-09-13T03:00:00Z,0,Football market blend edge clears threshold,LOW,11,False,,2026-09-13,91ba0aefe833f0543aa43843374916f4,true,false,true,true,,,USC Trojans,UT,ncaaf,odds_api_flattened_consensus,3,"{'Football_KeyNumberGuard_v1': {'context_flags': {'key_number_risk': False, 'key_numbers': [3, 7, 10]}, 'home_line_proj': -31.0, 'model_name': 'Football_KeyNumberGuard_v1', 'parlay_edge_score': 0, 'spread_distance': 0.0, 'spread_edge': 0.0, 'spread_pick': '', 'total_distance': 0.0, 'total_edge': 0.0, 'total_pick': '', 'total_projection': 59.5}, 'Football_LineMovement_v1': {'context_flags': {'movement_available': False}, 'home_line_proj': -31.0, 'model_name': 'Football_LineMovement_v1', 'parlay_edge_score': 0, 'spread_distance': 0.0, 'spread_edge': 0.0, 'spread_pick': '', 'total_distance': 0.0, 'total_edge': 0.0, 'total_pick': '', 'total_projection': 59.5}, 'Football_MarketBlend_v1': {'context_flags': {'blend_inputs': ['Football_MarketConsensus_v1', 'Football_SpreadValue_v1', 'Football_TotalValue_v1', 'Football_LineMovement_v1', 'Football_KeyNumberGuard_v1'], 'key_number_risk': False}, 'home_line_proj': -30.75, 'model_name': 'Football_MarketBlend_v1', 'parlay_edge_score': 0.75, 'spread_distance': 0.25, 'spread_edge': -0.25, 'spread_pick': 'AWAY', 'total_distance': 0.5, 'total_edge': -0.5, 'total_pick': 'UNDER', 'total_projection': 59.0}, 'Football_MarketConsensus_v1': {'context_flags': {'book_count': 11, 'source': 'market_consensus'}, 'home_line_proj': -31.0, 'model_name': 'Football_MarketConsensus_v1', 'parlay_edge_score': 0, 'spread_distance': 0.0, 'spread_edge': 0.0, 'spread_pick': '', 'total_distance': 0.0, 'total_edge': 0.0, 'total_pick': '', 'total_projection': 59.5}, 'Football_SpreadValue_v1': {'context_flags': {'book_count': 11.0, 'value_shift': 0.75}, 'home_line_proj': -30.25, 'model_name': 'Football_SpreadValue_v1', 'parlay_edge_score': 0.75, 'spread_distance': 0.75, 'spread_edge': -0.75, 'spread_pick': 'AWAY', 'total_distance': 0.0, 'total_edge': 0.0, 'total_pick': '', 'total_projection': 59.5}, 'Football_TotalValue_v1': {'context_flags': {'book_count': 11.0, 'total_value_rule': 'low_total_over_high_total_under'}, 'home_line_proj': -31.0, 'model_name': 'Football_TotalValue_v1', 'parlay_edge_score': 1.0, 'spread_distance': 0.0, 'spread_edge': 0.0, 'spread_pick': '', 'total_distance': 1.0, 'total_edge': -1.0, 'total_pick': 'UNDER', 'total_projection': 58.5}}",1893.5,1893.5,-10000.0,-10000.0,60,91ba0aefe833f0543aa43843374916f4,2026-09-12T19:31:29.144422+00:00,Football_MarketBlend_v1,Football_MarketBlend_v1,2026-09-13,odds_api_flattened,31.0,31.0,-31.0,-31.0,,,59.5,59.5,
"{'blend_inputs': ['Football_MarketConsensus_v1', 'Football_SpreadValue_v1', 'Football_TotalValue_v1', 'Football_LineMovement_v1', 'Football_KeyNumberGuard_v1'], 'key_number_risk': False}","Game: Grambling State Tigers @ TCU Horned Frogs
Authority: Football_MarketBlend_v1
Market: Spread -44.5, Total 55.5
Projection: Margin -44.25, Total 55.0
Spread Pick: AWAY (edge -0.25)
Total Pick: UNDER (edge -0.5)",-44.25,AWAY,,0.75,,,-0.25,UNDER,-0.5,55.0,ACTIVE,,"{'spread': None, 'total': None}",FOOTBALL_MARKET_BLEND,,,Grambling State Tigers,GST,9,FOOTBALL_MARKET_BLEND,2026-09-13T00:00:00Z,0,Football market blend edge clears threshold,LOW,9,False,,2026-09-13,9b246ebb525b38decbb86a8e6f23c76f,false,false,true,true,,,TCU Horned Frogs,THF,ncaaf,odds_api_flattened_consensus,2,"{'Football_KeyNumberGuard_v1': {'context_flags': {'key_number_risk': False, 'key_numbers': [3, 7, 10]}, 'home_line_proj': -44.5, 'model_name': 'Football_KeyNumberGuard_v1', 'parlay_edge_score': 0, 'spread_distance': 0.0, 'spread_edge': 0.0, 'spread_pick': '', 'total_distance': 0.0, 'total_edge': 0.0, 'total_pick': '', 'total_projection': 55.5}, 'Football_LineMovement_v1': {'context_flags': {'movement_available': False}, 'home_line_proj': -44.5, 'model_name': 'Football_LineMovement_v1', 'parlay_edge_score': 0, 'spread_distance': 0.0, 'spread_edge': 0.0, 'spread_pick': '', 'total_distance': 0.0, 'total_edge': 0.0, 'total_pick': '', 'total_projection': 55.5}, 'Football_MarketBlend_v1': {'context_flags': {'blend_inputs': ['Football_MarketConsensus_v1', 'Football_SpreadValue_v1', 'Football_TotalValue_v1', 'Football_LineMovement_v1', 'Football_KeyNumberGuard_v1'], 'key_number_risk': False}, 'home_line_proj': -44.25, 'model_name': 'Football_MarketBlend_v1', 'parlay_edge_score': 0.75, 'spread_distance': 0.25, 'spread_edge': -0.25, 'spread_pick': 'AWAY', 'total_distance': 0.5, 'total_edge': -0.5, 'total_pick': 'UNDER', 'total_projection': 55.0}, 'Football_MarketConsensus_v1': {'context_flags': {'book_count': 9, 'source': 'market_consensus'}, 'home_line_proj': -44.5, 'model_name': 'Football_MarketConsensus_v1', 'parlay_edge_score': 0, 'spread_distance': 0.0, 'spread_edge': 0.0, 'spread_pick': '', 'total_distance': 0.0, 'total_edge': 0.0, 'total_pick': '', 'total_projection': 55.5}, 'Football_SpreadValue_v1': {'context_flags': {'book_count': 9.0, 'value_shift': 0.75}, 'home_line_proj': -43.75, 'model_name': 'Football_SpreadValue_v1', 'parlay_edge_score': 0.75, 'spread_distance': 0.75, 'spread_edge': -0.75, 'spread_pick': 'AWAY', 'total_distance': 0.0, 'total_edge': 0.0, 'total_pick': '', 'total_projection': 55.5}, 'Football_TotalValue_v1': {'context_flags': {'book_count': 9.0, 'total_value_rule': 'low_total_over_high_total_under'}, 'home_line_proj': -44.5, 'model_name': 'Football_TotalValue_v1', 'parlay_edge_score': 1.0, 'spread_distance': 0.0, 'spread_edge': 0.0, 'spread_pick': '', 'total_distance': 1.0, 'total_edge': -1.0, 'total_pick': 'UNDER', 'total_projection': 54.5}}",,,,,36,9b246ebb525b38decbb86a8e6f23c76f,2026-09-12T19:31:29.144422+00:00,Football_MarketBlend_v1,Football_MarketBlend_v1,2026-09-13,odds_api_flattened,44.5,44.5,-44.5,-44.5,,,55.5,55.5,
"{'blend_inputs': ['Football_MarketConsensus_v1', 'Football_SpreadValue_v1', 'Football_TotalValue_v1', 'Football_LineMovement_v1', 'Football_KeyNumberGuard_v1'], 'key_number_risk': False}","Game: Cal Poly Mustangs @ San Jose State Spartans
Authority: Football_MarketBlend_v1
Market: Spread -21.5, Total 58.5
Projection: Margin -21.25, Total 58.0
Spread Pick: AWAY (edge -0.25)
Total Pick: UNDER (edge -0.5)",-21.25,AWAY,,0.75,,,-0.25,UNDER,-0.5,58.0,ACTIVE,,"{'spread': None, 'total': None}",FOOTBALL_MARKET_BLEND,,,Cal Poly Mustangs,CPM,10,FOOTBALL_MARKET_BLEND,2026-09-13T01:00:00Z,0,Football market blend edge clears threshold,LOW,10,False,,2026-09-13,a323953025cbf4302d4aa87270f9505a,true,false,true,true,,,San Jose State Spartans,SJS,ncaaf,odds_api_flattened_consensus,3,"{'Football_KeyNumberGuard_v1': {'context_flags': {'key_number_risk': False, 'key_numbers': [3, 7, 10]}, 'home_line_proj': -21.5, 'model_name': 'Football_KeyNumberGuard_v1', 'parlay_edge_score': 0, 'spread_distance': 0.0, 'spread_edge': 0.0, 'spread_pick': '', 'total_distance': 0.0, 'total_edge': 0.0, 'total_pick': '', 'total_projection': 58.5}, 'Football_LineMovement_v1': {'context_flags': {'movement_available': False}, 'home_line_proj': -21.5, 'model_name': 'Football_LineMovement_v1', 'parlay_edge_score': 0, 'spread_distance': 0.0, 'spread_edge': 0.0, 'spread_pick': '', 'total_distance': 0.0, 'total_edge': 0.0, 'total_pick': '', 'total_projection': 58.5}, 'Football_MarketBlend_v1': {'context_flags': {'blend_inputs': ['Football_MarketConsensus_v1', 'Football_SpreadValue_v1', 'Football_TotalValue_v1', 'Football_LineMovement_v1', 'Football_KeyNumberGuard_v1'], 'key_number_risk': False}, 'home_line_proj': -21.25, 'model_name': 'Football_MarketBlend_v1', 'parlay_edge_score': 0.75, 'spread_distance': 0.25, 'spread_edge': -0.25, 'spread_pick': 'AWAY', 'total_distance': 0.5, 'total_edge': -0.5, 'total_pick': 'UNDER', 'total_projection': 58.0}, 'Football_MarketConsensus_v1': {'context_flags': {'book_count': 10, 'source': 'market_consensus'}, 'home_line_proj': -21.5, 'model_name': 'Football_MarketConsensus_v1', 'parlay_edge_score': 0, 'spread_distance': 0.0, 'spread_edge': 0.0, 'spread_pick': '', 'total_distance': 0.0, 'total_edge': 0.0, 'total_pick': '', 'total_projection': 58.5}, 'Football_SpreadValue_v1': {'context_flags': {'book_count': 10.0, 'value_shift': 0.75}, 'home_line_proj': -20.75, 'model_name': 'Football_SpreadValue_v1', 'parlay_edge_score': 0.75, 'spread_distance': 0.75, 'spread_edge': -0.75, 'spread_pick': 'AWAY', 'total_distance': 0.0, 'total_edge': 0.0, 'total_pick': '', 'total_projection': 58.5}, 'Football_TotalValue_v1': {'context_flags': {'book_count': 10.0, 'total_value_rule': 'low_total_over_high_total_under'}, 'home_line_proj': -21.5, 'model_name': 'Football_TotalValue_v1', 'parlay_edge_score': 1.0, 'spread_distance': 0.0, 'spread_edge': 0.0, 'spread_pick': '', 'total_distance': 1.0, 'total_edge': -1.0, 'total_pick': 'UNDER', 'total_projection': 57.5}}",1050.0,1050.0,-1800.0,-1800.0,54,a323953025cbf4302d4aa87270f9505a,2026-09-12T19:31:29.144422+00:00,Football_MarketBlend_v1,Football_MarketBlend_v1,2026-09-13,odds_api_flattened,21.5,21.5,-21.5,-21.5,,,58.5,58.5,
"{'blend_inputs': ['Football_MarketConsensus_v1', 'Football_SpreadValue_v1', 'Football_TotalValue_v1', 'Football_LineMovement_v1', 'Football_KeyNumberGuard_v1'], 'key_number_risk': False}","Game: Sacramento State Hornets @ Fresno State Bulldogs
Authority: Football_MarketBlend_v1
Market: Spread -17.5, Total 44.5
Projection: Margin -17.25, Total 45.0
Spread Pick: AWAY (edge -0.25)
Total Pick: OVER (edge 0.5)",-17.25,AWAY,,0.75,,,-0.25,OVER,0.5,45.0,ACTIVE,,"{'spread': None, 'total': None}",FOOTBALL_MARKET_BLEND,,,Sacramento State Hornets,SSH,11,FOOTBALL_MARKET_BLEND,2026-09-13T02:30:00Z,0,Football market blend edge clears threshold,LOW,11,False,,2026-09-13,b1298d12169731a56fba3b484f27c005,true,false,true,true,,,Fresno State Bulldogs,FSB,ncaaf,odds_api_flattened_consensus,3,"{'Football_KeyNumberGuard_v1': {'context_flags': {'key_number_risk': False, 'key_numbers': [3, 7, 10]}, 'home_line_proj': -17.5, 'model_name': 'Football_KeyNumberGuard_v1', 'parlay_edge_score': 0, 'spread_distance': 0.0, 'spread_edge': 0.0, 'spread_pick': '', 'total_distance': 0.0, 'total_edge': 0.0, 'total_pick': '', 'total_projection': 44.5}, 'Football_LineMovement_v1': {'context_flags': {'movement_available': False}, 'home_line_proj': -17.5, 'model_name': 'Football_LineMovement_v1', 'parlay_edge_score': 0, 'spread_distance': 0.0, 'spread_edge': 0.0, 'spread_pick': '', 'total_distance': 0.0, 'total_edge': 0.0, 'total_pick': '', 'total_projection': 44.5}, 'Football_MarketBlend_v1': {'context_flags': {'blend_inputs': ['Football_MarketConsensus_v1', 'Football_SpreadValue_v1', 'Football_TotalValue_v1', 'Football_LineMovement_v1', 'Football_KeyNumberGuard_v1'], 'key_number_risk': False}, 'home_line_proj': -17.25, 'model_name': 'Football_MarketBlend_v1', 'parlay_edge_score': 0.75, 'spread_distance': 0.25, 'spread_edge': -0.25, 'spread_pick': 'AWAY', 'total_distance': 0.5, 'total_edge': 0.5, 'total_pick': 'OVER', 'total_projection': 45.0}, 'Football_MarketConsensus_v1': {'context_flags': {'book_count': 11, 'source': 'market_consensus'}, 'home_line_proj': -17.5, 'model_name': 'Football_MarketConsensus_v1', 'parlay_edge_score': 0, 'spread_distance': 0.0, 'spread_edge': 0.0, 'spread_pick': '', 'total_distance': 0.0, 'total_edge': 0.0, 'total_pick': '', 'total_projection': 44.5}, 'Football_SpreadValue_v1': {'context_flags': {'book_count': 11.0, 'value_shift': 0.75}, 'home_line_proj': -16.75, 'model_name': 'Football_SpreadValue_v1', 'parlay_edge_score': 0.75, 'spread_distance': 0.75, 'spread_edge': -0.75, 'spread_pick': 'AWAY', 'total_distance': 0.0, 'total_edge': 0.0, 'total_pick': '', 'total_projection': 44.5}, 'Football_TotalValue_v1': {'context_flags': {'book_count': 11.0, 'total_value_rule': 'low_total_over_high_total_under'}, 'home_line_proj': -17.5, 'model_name': 'Football_TotalValue_v1', 'parlay_edge_score': 1.0, 'spread_distance': 0.0, 'spread_edge': 0.0, 'spread_pick': '', 'total_distance': 1.0, 'total_edge': 1.0, 'total_pick': 'OVER', 'total_projection': 45.5}}",700.0,700.0,-1100.0,-1100.0,66,b1298d12169731a56fba3b484f27c005,2026-09-12T19:31:29.144422+00:00,Football_MarketBlend_v1,Football_MarketBlend_v1,2026-09-13,odds_api_flattened,17.5,17.5,-17.5,-17.5,,,44.5,44.5,
"{'blend_inputs': ['Football_MarketConsensus_v1', 'Football_SpreadValue_v1', 'Football_TotalValue_v1', 'Football_LineMovement_v1', 'Football_KeyNumberGuard_v1'], 'key_number_risk': True, 'spread_veto': 'key_number_guard'}","Game: New Mexico State Aggies @ Hawaii Rainbow Warriors
Authority: Football_MarketBlend_v1
Market: Spread -7.5, Total 50.0
Projection: Margin -7.25, Total 49.5
Spread Pick:  (edge -0.25)
Total Pick: UNDER (edge -0.5)",-7.25,,,0.75,,,-0.25,UNDER,-0.5,49.5,ACTIVE,,"{'spread': None, 'total': None}",FOOTBALL_MARKET_BLEND,,,New Mexico State Aggies,NMS,11,FOOTBALL_MARKET_BLEND,2026-09-13T04:00:00Z,0,Football market blend edge clears threshold,LOW,11,False,,2026-09-13,baa1d54d3e3162e5a550681144369eee,true,false,true,true,,,Hawaii Rainbow Warriors,HRW,ncaaf,odds_api_flattened_consensus,3,"{'Football_KeyNumberGuard_v1': {'context_flags': {'key_number_risk': True, 'key_numbers': [3, 7, 10]}, 'home_line_proj': -7.5, 'model_name': 'Football_KeyNumberGuard_v1', 'parlay_edge_score': 0, 'spread_distance': 0.0, 'spread_edge': 0.0, 'spread_pick': '', 'total_distance': 0.0, 'total_edge': 0.0, 'total_pick': '', 'total_projection': 50.0}, 'Football_LineMovement_v1': {'context_flags': {'movement_available': False}, 'home_line_proj': -7.5, 'model_name': 'Football_LineMovement_v1', 'parlay_edge_score': 0, 'spread_distance': 0.0, 'spread_edge': 0.0, 'spread_pick': '', 'total_distance': 0.0, 'total_edge': 0.0, 'total_pick': '', 'total_projection': 50.0}, 'Football_MarketBlend_v1': {'context_flags': {'blend_inputs': ['Football_MarketConsensus_v1', 'Football_SpreadValue_v1', 'Football_TotalValue_v1', 'Football_LineMovement_v1', 'Football_KeyNumberGuard_v1'], 'key_number_risk': True, 'spread_veto': 'key_number_guard'}, 'home_line_proj': -7.25, 'model_name': 'Football_MarketBlend_v1', 'parlay_edge_score': 0.75, 'spread_distance': 0.25, 'spread_edge': -0.25, 'spread_pick': '', 'total_distance': 0.5, 'total_edge': -0.5, 'total_pick': 'UNDER', 'total_projection': 49.5}, 'Football_MarketConsensus_v1': {'context_flags': {'book_count': 11, 'source': 'market_consensus'}, 'home_line_proj': -7.5, 'model_name': 'Football_MarketConsensus_v1', 'parlay_edge_score': 0, 'spread_distance': 0.0, 'spread_edge': 0.0, 'spread_pick': '', 'total_distance': 0.0, 'total_edge': 0.0, 'total_pick': '', 'total_projection': 50.0}, 'Football_SpreadValue_v1': {'context_flags': {'book_count': 11.0, 'value_shift': 0.75}, 'home_line_proj': -6.75, 'model_name': 'Football_SpreadValue_v1', 'parlay_edge_score': 0.75, 'spread_distance': 0.75, 'spread_edge': -0.75, 'spread_pick': 'AWAY', 'total_distance': 0.0, 'total_edge': 0.0, 'total_pick': '', 'total_projection': 50.0}, 'Football_TotalValue_v1': {'context_flags': {'book_count': 11.0, 'total_value_rule': 'low_total_over_high_total_under'}, 'home_line_proj': -7.5, 'model_name': 'Football_TotalValue_v1', 'parlay_edge_score': 1.0, 'spread_distance': 0.0, 'spread_edge': 0.0, 'spread_pick': '', 'total_distance': 1.0, 'total_edge': -1.0, 'total_pick': 'UNDER', 'total_projection': 49.0}}",246.0,246.0,-310.0,-310.0,66,baa1d54d3e3162e5a550681144369eee,2026-09-12T19:31:29.144422+00:00,Football_MarketBlend_v1,Football_MarketBlend_v1,2026-09-13,odds_api_flattened,7.5,7.5,-7.5,-7.5,,,50.0,50.0,
