nba_game_day_local,game_id,away_team,home_team,away_score,home_score,margin_home_minus_away,actual_total,MARKET,vegas_spread_home,vegas_total,MODELS,model,model_projected_margin,model_spread_edge,model_projected_total,model_total_edge,model_spread_pick,model_total_pick,model_spread_result,model_total_result,model_parlay_result,AUTHORITY,authority_spread_pick,authority_total_pick,authority_spread_result,authority_total_result,selection_authority,is_authority,MODEL_FATIGUE,home_rest_bucket,away_rest_bucket,home_fatigue_score,away_fatigue_score,fatigue_diff_home_minus_away,MODEL_INJURY,home_injury_impact,away_injury_impact,FUTURE_MODEL_3PT,home_score_final,home_team_3pa,home_team_3pm,home_team_3pt_pct,away_team_3pa,away_team_3pm,away_team_3pt_pct,FUTURE_AGENT_DECISION_INFO,disagreement_flag,arbitration_cluster,confidence_tier,confidence_reason,consensus_book_count,agent_override_confidence_delta,agent_override_pick,agent_override_reason,all_time_snapshot_count,arbitration,TIPOFF,odds_commence_time_cst
2026-02-03,0022500719,Los Angeles Lakers,Brooklyn Nets,125,109,-16,234,>>>,8.5,222.5,>>>,MarketPressure_v2,1.137500000000017,-7.362499999999983,225.521875,3.0218749999999943,HOME,OVER,LOSS,WIN,LOSS,>>>,HOME,OVER,LOSS,WIN,Joel_Baseline_v1,False,>>>,1_day,1_day,0.4,0.4,0.0,>>>,0.0,,>>>,109,41.0,10.0,0.2439,31.0,7.0,0.2258,>>>,True,CLUSTER_A,HIGH,Edge exceeds minimum threshold,9,,,,1,"{'spread': {'directional_pct': 0.857, 'weighted_score': 45.325, 'tier_score': 38.85, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': True}, 'total': {'directional_pct': 0.857, 'weighted_score': 22.485, 'tier_score': 19.273, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': True}}",>>>,2026-02-03T18:40:00-06:00
2026-02-03,0022500719,Los Angeles Lakers,Brooklyn Nets,125,109,-16,234,>>>,8.5,222.5,>>>,Momentum5Game_v1,9.4,0.9,221.4,-1.1,AWAY,UNDER,WIN,LOSS,LOSS,>>>,HOME,OVER,LOSS,WIN,Joel_Baseline_v1,False,>>>,1_day,1_day,0.4,0.4,0.0,>>>,0.0,,>>>,109,41.0,10.0,0.2439,31.0,7.0,0.2258,>>>,True,CLUSTER_A,HIGH,Edge exceeds minimum threshold,9,,,,1,"{'spread': {'directional_pct': 0.857, 'weighted_score': 45.325, 'tier_score': 38.85, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': True}, 'total': {'directional_pct': 0.857, 'weighted_score': 22.485, 'tier_score': 19.273, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': True}}",>>>,2026-02-03T18:40:00-06:00
2026-02-03,0022500719,Los Angeles Lakers,Brooklyn Nets,125,109,-16,234,>>>,8.5,222.5,>>>,MonkeyDarts_v2,6.769883000294659,-1.7301169997053414,227.20116258091707,4.701162580917071,HOME,OVER,LOSS,WIN,LOSS,>>>,HOME,OVER,LOSS,WIN,Joel_Baseline_v1,False,>>>,1_day,1_day,0.4,0.4,0.0,>>>,0.0,,>>>,109,41.0,10.0,0.2439,31.0,7.0,0.2258,>>>,True,CLUSTER_A,HIGH,Edge exceeds minimum threshold,9,,,,1,"{'spread': {'directional_pct': 0.857, 'weighted_score': 45.325, 'tier_score': 38.85, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': True}, 'total': {'directional_pct': 0.857, 'weighted_score': 22.485, 'tier_score': 19.273, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': True}}",>>>,2026-02-03T18:40:00-06:00
2026-02-03,0022500720,Atlanta Hawks,Miami Heat,127,115,-12,242,>>>,-3.0,241.0,>>>,FatiguePlus_v3,-0.928591954022977,2.071408045977023,236.9995977011494,-4.000402298850588,AWAY,UNDER,WIN,LOSS,LOSS,>>>,AWAY,UNDER,WIN,LOSS,Joel_Baseline_v1,False,>>>,1_day,2_days,0.4,0.15,0.25,>>>,0.0,,>>>,115,32.0,8.0,0.25,50.0,21.0,0.42,>>>,True,CLUSTER_A,MODERATE,Edge exceeds minimum threshold,9,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,1,"{'spread': {'directional_pct': 1.0, 'weighted_score': 13.739, 'tier_score': 13.739, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': False}, 'total': {'directional_pct': 1.0, 'weighted_score': 26.89, 'tier_score': 26.89, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': False}}",>>>,2026-02-03T18:40:00-06:00
2026-02-03,0022500720,Atlanta Hawks,Miami Heat,127,115,-12,242,>>>,-3.0,241.0,>>>,InjuryModel_v2,-1.366091954022977,1.633908045977023,237.55459770114942,-3.4454022988505812,AWAY,UNDER,WIN,LOSS,LOSS,>>>,AWAY,UNDER,WIN,LOSS,Joel_Baseline_v1,False,>>>,1_day,2_days,0.4,0.15,0.25,>>>,0.0,,>>>,115,32.0,8.0,0.25,50.0,21.0,0.42,>>>,True,CLUSTER_A,MODERATE,Edge exceeds minimum threshold,9,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,1,"{'spread': {'directional_pct': 1.0, 'weighted_score': 13.739, 'tier_score': 13.739, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': False}, 'total': {'directional_pct': 1.0, 'weighted_score': 26.89, 'tier_score': 26.89, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': False}}",>>>,2026-02-03T18:40:00-06:00
2026-02-03,0022500720,Atlanta Hawks,Miami Heat,127,115,-12,242,>>>,-3.0,241.0,>>>,Joel_Baseline_v1,-1.366091954022977,-1.633908045977023,237.55459770114942,-3.4454022988505812,AWAY,UNDER,WIN,LOSS,LOSS,>>>,AWAY,UNDER,WIN,LOSS,Joel_Baseline_v1,True,>>>,1_day,2_days,0.4,0.15,0.25,>>>,0.0,,>>>,115,32.0,8.0,0.25,50.0,21.0,0.42,>>>,True,CLUSTER_A,MODERATE,Edge exceeds minimum threshold,9,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,1,"{'spread': {'directional_pct': 1.0, 'weighted_score': 13.739, 'tier_score': 13.739, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': False}, 'total': {'directional_pct': 1.0, 'weighted_score': 26.89, 'tier_score': 26.89, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': False}}",>>>,2026-02-03T18:40:00-06:00
2026-02-03,0022500720,Atlanta Hawks,Miami Heat,127,115,-12,242,>>>,-3.0,241.0,>>>,MarketBlend_v1,2.166706896551716,5.166706896551716,239.24284482758623,-1.7571551724137748,AWAY,UNDER,WIN,LOSS,LOSS,>>>,AWAY,UNDER,WIN,LOSS,Joel_Baseline_v1,False,>>>,1_day,2_days,0.4,0.15,0.25,>>>,0.0,,>>>,115,32.0,8.0,0.25,50.0,21.0,0.42,>>>,True,CLUSTER_A,MODERATE,Edge exceeds minimum threshold,9,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,1,"{'spread': {'directional_pct': 1.0, 'weighted_score': 13.739, 'tier_score': 13.739, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': False}, 'total': {'directional_pct': 1.0, 'weighted_score': 26.89, 'tier_score': 26.89, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': False}}",>>>,2026-02-03T18:40:00-06:00
2026-02-03,0022500720,Atlanta Hawks,Miami Heat,127,115,-12,242,>>>,-3.0,241.0,>>>,MarketPressure_v2,-1.366091954022977,1.633908045977023,238.41594827586206,-2.584051724137936,AWAY,UNDER,WIN,LOSS,LOSS,>>>,AWAY,UNDER,WIN,LOSS,Joel_Baseline_v1,False,>>>,1_day,2_days,0.4,0.15,0.25,>>>,0.0,,>>>,115,32.0,8.0,0.25,50.0,21.0,0.42,>>>,True,CLUSTER_A,MODERATE,Edge exceeds minimum threshold,9,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,1,"{'spread': {'directional_pct': 1.0, 'weighted_score': 13.739, 'tier_score': 13.739, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': False}, 'total': {'directional_pct': 1.0, 'weighted_score': 26.89, 'tier_score': 26.89, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': False}}",>>>,2026-02-03T18:40:00-06:00
2026-02-03,0022500720,Atlanta Hawks,Miami Heat,127,115,-12,242,>>>,-3.0,241.0,>>>,Momentum5Game_v1,-2.8,0.2,229.4,-11.6,AWAY,UNDER,WIN,LOSS,LOSS,>>>,AWAY,UNDER,WIN,LOSS,Joel_Baseline_v1,False,>>>,1_day,2_days,0.4,0.15,0.25,>>>,0.0,,>>>,115,32.0,8.0,0.25,50.0,21.0,0.42,>>>,True,CLUSTER_A,MODERATE,Edge exceeds minimum threshold,9,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,1,"{'spread': {'directional_pct': 1.0, 'weighted_score': 13.739, 'tier_score': 13.739, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': False}, 'total': {'directional_pct': 1.0, 'weighted_score': 26.89, 'tier_score': 26.89, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': False}}",>>>,2026-02-03T18:40:00-06:00
2026-02-03,0022500720,Atlanta Hawks,Miami Heat,127,115,-12,242,>>>,-3.0,241.0,>>>,MonkeyDarts_v2,-1.601067681142288,1.398932318857712,240.9420102910438,-0.05798970895619959,AWAY,UNDER,WIN,LOSS,LOSS,>>>,AWAY,UNDER,WIN,LOSS,Joel_Baseline_v1,False,>>>,1_day,2_days,0.4,0.15,0.25,>>>,0.0,,>>>,115,32.0,8.0,0.25,50.0,21.0,0.42,>>>,True,CLUSTER_A,MODERATE,Edge exceeds minimum threshold,9,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,1,"{'spread': {'directional_pct': 1.0, 'weighted_score': 13.739, 'tier_score': 13.739, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': False}, 'total': {'directional_pct': 1.0, 'weighted_score': 26.89, 'tier_score': 26.89, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': False}}",>>>,2026-02-03T18:40:00-06:00
2026-02-03,0022500721,Boston Celtics,Dallas Mavericks,110,100,-10,210,>>>,7.0,223.0,>>>,FatiguePlus_v3,2.8532407407407305,-4.1467592592592695,227.9024074074074,4.902407407407395,HOME,OVER,LOSS,LOSS,LOSS,>>>,HOME,OVER,LOSS,LOSS,Joel_Baseline_v1,False,>>>,2_days,1_day,0.15,0.4,-0.25,>>>,0.0,,>>>,100,32.0,9.0,0.2812,39.0,13.0,0.3333,>>>,True,CLUSTER_A,HIGH,Edge exceeds minimum threshold,9,,,,2,"{'spread': {'directional_pct': 1.0, 'weighted_score': 32.926, 'tier_score': 32.926, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': False}, 'total': {'directional_pct': 0.857, 'weighted_score': 35.974, 'tier_score': 30.835, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': True}}",>>>,2026-02-03T19:10:00-06:00
2026-02-03,0022500721,Boston Celtics,Dallas Mavericks,110,100,-10,210,>>>,7.0,223.0,>>>,InjuryModel_v2,3.2907407407407305,-3.7092592592592695,228.4574074074074,5.457407407407402,HOME,OVER,LOSS,LOSS,LOSS,>>>,HOME,OVER,LOSS,LOSS,Joel_Baseline_v1,False,>>>,2_days,1_day,0.15,0.4,-0.25,>>>,0.0,,>>>,100,32.0,9.0,0.2812,39.0,13.0,0.3333,>>>,True,CLUSTER_A,HIGH,Edge exceeds minimum threshold,9,,,,2,"{'spread': {'directional_pct': 1.0, 'weighted_score': 32.926, 'tier_score': 32.926, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': False}, 'total': {'directional_pct': 0.857, 'weighted_score': 35.974, 'tier_score': 30.835, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': True}}",>>>,2026-02-03T19:10:00-06:00
2026-02-03,0022500721,Boston Celtics,Dallas Mavericks,110,100,-10,210,>>>,7.0,223.0,>>>,Joel_Baseline_v1,3.2907407407407305,3.7092592592592695,228.4574074074074,5.457407407407402,HOME,OVER,LOSS,LOSS,LOSS,>>>,HOME,OVER,LOSS,LOSS,Joel_Baseline_v1,True,>>>,2_days,1_day,0.15,0.4,-0.25,>>>,0.0,,>>>,100,32.0,9.0,0.2812,39.0,13.0,0.3333,>>>,True,CLUSTER_A,HIGH,Edge exceeds minimum threshold,9,,,,2,"{'spread': {'directional_pct': 1.0, 'weighted_score': 32.926, 'tier_score': 32.926, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': False}, 'total': {'directional_pct': 0.857, 'weighted_score': 35.974, 'tier_score': 30.835, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': True}}",>>>,2026-02-03T19:10:00-06:00
2026-02-03,0022500721,Boston Celtics,Dallas Mavericks,110,100,-10,210,>>>,7.0,223.0,>>>,MarketBlend_v1,-5.108277777777772,-12.108277777777772,225.78327777777778,2.7832777777777835,HOME,OVER,LOSS,LOSS,LOSS,>>>,HOME,OVER,LOSS,LOSS,Joel_Baseline_v1,False,>>>,2_days,1_day,0.15,0.4,-0.25,>>>,0.0,,>>>,100,32.0,9.0,0.2812,39.0,13.0,0.3333,>>>,True,CLUSTER_A,HIGH,Edge exceeds minimum threshold,9,,,,2,"{'spread': {'directional_pct': 1.0, 'weighted_score': 32.926, 'tier_score': 32.926, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': False}, 'total': {'directional_pct': 0.857, 'weighted_score': 35.974, 'tier_score': 30.835, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': True}}",>>>,2026-02-03T19:10:00-06:00
2026-02-03,0022500721,Boston Celtics,Dallas Mavericks,110,100,-10,210,>>>,7.0,223.0,>>>,MarketPressure_v2,3.2907407407407305,-3.7092592592592695,227.09305555555557,4.093055555555566,HOME,OVER,LOSS,LOSS,LOSS,>>>,HOME,OVER,LOSS,LOSS,Joel_Baseline_v1,False,>>>,2_days,1_day,0.15,0.4,-0.25,>>>,0.0,,>>>,100,32.0,9.0,0.2812,39.0,13.0,0.3333,>>>,True,CLUSTER_A,HIGH,Edge exceeds minimum threshold,9,,,,2,"{'spread': {'directional_pct': 1.0, 'weighted_score': 32.926, 'tier_score': 32.926, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': False}, 'total': {'directional_pct': 0.857, 'weighted_score': 35.974, 'tier_score': 30.835, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': True}}",>>>,2026-02-03T19:10:00-06:00
2026-02-03,0022500721,Boston Celtics,Dallas Mavericks,110,100,-10,210,>>>,7.0,223.0,>>>,Momentum5Game_v1,5.8,-1.2,218.4,-4.6,HOME,UNDER,LOSS,WIN,LOSS,>>>,HOME,OVER,LOSS,LOSS,Joel_Baseline_v1,False,>>>,2_days,1_day,0.15,0.4,-0.25,>>>,0.0,,>>>,100,32.0,9.0,0.2812,39.0,13.0,0.3333,>>>,True,CLUSTER_A,HIGH,Edge exceeds minimum threshold,9,,,,2,"{'spread': {'directional_pct': 1.0, 'weighted_score': 32.926, 'tier_score': 32.926, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': False}, 'total': {'directional_pct': 0.857, 'weighted_score': 35.974, 'tier_score': 30.835, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': True}}",>>>,2026-02-03T19:10:00-06:00
2026-02-03,0022500721,Boston Celtics,Dallas Mavericks,110,100,-10,210,>>>,7.0,223.0,>>>,MonkeyDarts_v2,2.656820632668138,-4.343179367331862,231.6804204075273,8.680420407527293,HOME,OVER,LOSS,LOSS,LOSS,>>>,HOME,OVER,LOSS,LOSS,Joel_Baseline_v1,False,>>>,2_days,1_day,0.15,0.4,-0.25,>>>,0.0,,>>>,100,32.0,9.0,0.2812,39.0,13.0,0.3333,>>>,True,CLUSTER_A,HIGH,Edge exceeds minimum threshold,9,,,,2,"{'spread': {'directional_pct': 1.0, 'weighted_score': 32.926, 'tier_score': 32.926, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': False}, 'total': {'directional_pct': 0.857, 'weighted_score': 35.974, 'tier_score': 30.835, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': True}}",>>>,2026-02-03T19:10:00-06:00
2026-02-03,0022500722,Chicago Bulls,Milwaukee Bucks,115,131,16,246,>>>,2.5,223.0,>>>,FatiguePlus_v3,-1.3344481605351177,-3.8344481605351177,236.11364548494984,13.113645484949842,HOME,OVER,WIN,WIN,WIN,>>>,HOME,OVER,WIN,WIN,Joel_Baseline_v1,False,>>>,1_day,1_day,0.4,0.4,0.0,>>>,0.0,,>>>,131,38.0,23.0,0.6053,50.0,19.0,0.38,>>>,True,CLUSTER_A,MODERATE,Edge exceeds minimum threshold,9,,,,1,"{'spread': {'directional_pct': 0.857, 'weighted_score': 19.47, 'tier_score': 16.688, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': True}, 'total': {'directional_pct': 1.0, 'weighted_score': 67.141, 'tier_score': 67.141, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': False}}",>>>,2026-02-03T19:10:00-06:00
2026-02-03,0022500722,Chicago Bulls,Milwaukee Bucks,115,131,16,246,>>>,2.5,223.0,>>>,InjuryModel_v2,-1.3344481605351177,-3.8344481605351177,236.59364548494983,13.593645484949832,HOME,OVER,WIN,WIN,WIN,>>>,HOME,OVER,WIN,WIN,Joel_Baseline_v1,False,>>>,1_day,1_day,0.4,0.4,0.0,>>>,0.0,,>>>,131,38.0,23.0,0.6053,50.0,19.0,0.38,>>>,True,CLUSTER_A,MODERATE,Edge exceeds minimum threshold,9,,,,1,"{'spread': {'directional_pct': 0.857, 'weighted_score': 19.47, 'tier_score': 16.688, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': True}, 'total': {'directional_pct': 1.0, 'weighted_score': 67.141, 'tier_score': 67.141, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': False}}",>>>,2026-02-03T19:10:00-06:00
2026-02-03,0022500722,Chicago Bulls,Milwaukee Bucks,115,131,16,246,>>>,2.5,223.0,>>>,Joel_Baseline_v1,-1.3344481605351177,3.8344481605351177,236.59364548494983,13.593645484949832,HOME,OVER,WIN,WIN,WIN,>>>,HOME,OVER,WIN,WIN,Joel_Baseline_v1,True,>>>,1_day,1_day,0.4,0.4,0.0,>>>,0.0,,>>>,131,38.0,23.0,0.6053,50.0,19.0,0.38,>>>,True,CLUSTER_A,MODERATE,Edge exceeds minimum threshold,9,,,,1,"{'spread': {'directional_pct': 0.857, 'weighted_score': 19.47, 'tier_score': 16.688, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': True}, 'total': {'directional_pct': 1.0, 'weighted_score': 67.141, 'tier_score': 67.141, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': False}}",>>>,2026-02-03T19:10:00-06:00
2026-02-03,0022500722,Chicago Bulls,Milwaukee Bucks,115,131,16,246,>>>,2.5,223.0,>>>,MarketBlend_v1,-0.5444314381270914,-3.0444314381270914,229.9327591973244,6.932759197324401,HOME,OVER,WIN,WIN,WIN,>>>,HOME,OVER,WIN,WIN,Joel_Baseline_v1,False,>>>,1_day,1_day,0.4,0.4,0.0,>>>,0.0,,>>>,131,38.0,23.0,0.6053,50.0,19.0,0.38,>>>,True,CLUSTER_A,MODERATE,Edge exceeds minimum threshold,9,,,,1,"{'spread': {'directional_pct': 0.857, 'weighted_score': 19.47, 'tier_score': 16.688, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': True}, 'total': {'directional_pct': 1.0, 'weighted_score': 67.141, 'tier_score': 67.141, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': False}}",>>>,2026-02-03T19:10:00-06:00
2026-02-03,0022500722,Chicago Bulls,Milwaukee Bucks,115,131,16,246,>>>,2.5,223.0,>>>,MarketPressure_v2,-1.3344481605351177,-3.8344481605351177,233.1952341137124,10.195234113712388,HOME,OVER,WIN,WIN,WIN,>>>,HOME,OVER,WIN,WIN,Joel_Baseline_v1,False,>>>,1_day,1_day,0.4,0.4,0.0,>>>,0.0,,>>>,131,38.0,23.0,0.6053,50.0,19.0,0.38,>>>,True,CLUSTER_A,MODERATE,Edge exceeds minimum threshold,9,,,,1,"{'spread': {'directional_pct': 0.857, 'weighted_score': 19.47, 'tier_score': 16.688, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': True}, 'total': {'directional_pct': 1.0, 'weighted_score': 67.141, 'tier_score': 67.141, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': False}}",>>>,2026-02-03T19:10:00-06:00
2026-02-03,0022500722,Chicago Bulls,Milwaukee Bucks,115,131,16,246,>>>,2.5,223.0,>>>,Momentum5Game_v1,2.4,-0.1,224.8,1.8,HOME,OVER,WIN,WIN,WIN,>>>,HOME,OVER,WIN,WIN,Joel_Baseline_v1,False,>>>,1_day,1_day,0.4,0.4,0.0,>>>,0.0,,>>>,131,38.0,23.0,0.6053,50.0,19.0,0.38,>>>,True,CLUSTER_A,MODERATE,Edge exceeds minimum threshold,9,,,,1,"{'spread': {'directional_pct': 0.857, 'weighted_score': 19.47, 'tier_score': 16.688, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': True}, 'total': {'directional_pct': 1.0, 'weighted_score': 67.141, 'tier_score': 67.141, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': False}}",>>>,2026-02-03T19:10:00-06:00
2026-02-03,0022500722,Chicago Bulls,Milwaukee Bucks,115,131,16,246,>>>,2.5,223.0,>>>,MonkeyDarts_v2,3.4875486555223603,0.9875486555223603,230.91198147360413,7.911981473604129,AWAY,OVER,LOSS,WIN,LOSS,>>>,HOME,OVER,WIN,WIN,Joel_Baseline_v1,False,>>>,1_day,1_day,0.4,0.4,0.0,>>>,0.0,,>>>,131,38.0,23.0,0.6053,50.0,19.0,0.38,>>>,True,CLUSTER_A,MODERATE,Edge exceeds minimum threshold,9,,,,1,"{'spread': {'directional_pct': 0.857, 'weighted_score': 19.47, 'tier_score': 16.688, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': True}, 'total': {'directional_pct': 1.0, 'weighted_score': 67.141, 'tier_score': 67.141, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': False}}",>>>,2026-02-03T19:10:00-06:00
2026-02-03,0022500723,Orlando Magic,Oklahoma City Thunder,92,128,36,220,>>>,-7.0,219.5,>>>,FatiguePlus_v3,-5.973901098901109,1.0260989010988908,228.3895054945055,8.8895054945055,AWAY,OVER,LOSS,WIN,LOSS,>>>,AWAY,OVER,LOSS,WIN,Joel_Baseline_v1,False,>>>,1_day,1_day,0.4,0.4,0.0,>>>,0.0,,>>>,128,35.0,12.0,0.3429,41.0,13.0,0.3171,>>>,True,NONE,IGNORE,Edge exceeds minimum threshold,9,,,,1,"{'spread': {'directional_pct': 1.0, 'weighted_score': 26.101, 'tier_score': 26.101, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': False}, 'total': {'directional_pct': 1.0, 'weighted_score': 64.277, 'tier_score': 64.277, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': False}}",>>>,2026-02-03T19:10:00-06:00
2026-02-03,0022500723,Orlando Magic,Oklahoma City Thunder,92,128,36,220,>>>,-7.0,219.5,>>>,InjuryModel_v2,-5.973901098901109,1.0260989010988908,228.8695054945055,9.36950549450549,AWAY,OVER,LOSS,WIN,LOSS,>>>,AWAY,OVER,LOSS,WIN,Joel_Baseline_v1,False,>>>,1_day,1_day,0.4,0.4,0.0,>>>,0.0,,>>>,128,35.0,12.0,0.3429,41.0,13.0,0.3171,>>>,True,NONE,IGNORE,Edge exceeds minimum threshold,9,,,,1,"{'spread': {'directional_pct': 1.0, 'weighted_score': 26.101, 'tier_score': 26.101, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': False}, 'total': {'directional_pct': 1.0, 'weighted_score': 64.277, 'tier_score': 64.277, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': False}}",>>>,2026-02-03T19:10:00-06:00
2026-02-03,0022500723,Orlando Magic,Oklahoma City Thunder,92,128,36,220,>>>,-7.0,219.5,>>>,Joel_Baseline_v1,-5.973901098901109,-1.0260989010988908,228.8695054945055,9.36950549450549,AWAY,OVER,LOSS,WIN,LOSS,>>>,AWAY,OVER,LOSS,WIN,Joel_Baseline_v1,True,>>>,1_day,1_day,0.4,0.4,0.0,>>>,0.0,,>>>,128,35.0,12.0,0.3429,41.0,13.0,0.3171,>>>,True,NONE,IGNORE,Edge exceeds minimum threshold,9,,,,1,"{'spread': {'directional_pct': 1.0, 'weighted_score': 26.101, 'tier_score': 26.101, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': False}, 'total': {'directional_pct': 1.0, 'weighted_score': 64.277, 'tier_score': 64.277, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': False}}",>>>,2026-02-03T19:10:00-06:00
