selection_authority,primary_model_source,game_id,game_date_local,away_team,home_team,away_team_id,home_team_id,tip_time_cst,season_type,spread_home_last,spread_away_last,total_last,moneyline_home_last,moneyline_away_last,projected_margin_home,projected_total,spread_pick,total_pick,confidence_tier,cluster_alignment,arbitration_cluster,confidence_reason,actionability,spread_edge,total_edge,parlay_edge_score
ncaam_avg_score_model,ncaam_avg_score_model,ncaam_401851329,2026-03-08,Idaho,Portland,idaho,portland,,2,0.0,0.0,0.0,0.0,0.0,0.25,140.75,,,IGNORE,NONE,NONE,NCAAM MVP placeholder confidence,NONE,0.0,0.0,0.0
ncaam_avg_score_model,ncaam_avg_score_model,ncaam_401825567,2026-03-08,Illinois,Maryland,illinois,maryland,,2,0.0,0.0,0.0,0.0,0.0,2.6667,127.1667,,,IGNORE,NONE,NONE,NCAAM MVP placeholder confidence,NONE,0.0,0.0,0.0
ncaam_avg_score_model,ncaam_avg_score_model,ncaam_401825569,2026-03-08,Iowa,Nebraska,iowa,nebraska,,2,0.0,0.0,0.0,0.0,0.0,15.3,130.5,,,IGNORE,NONE,NONE,NCAAM MVP placeholder confidence,NONE,0.0,0.0,0.0
ncaam_avg_score_model,ncaam_avg_score_model,ncaam_401851494,2026-03-08,Iowa,UIC,iowa,uic,,2,0.0,0.0,0.0,0.0,0.0,-6.8333,131.8333,,,IGNORE,NONE,NONE,NCAAM MVP placeholder confidence,NONE,0.0,0.0,0.0
ncaam_avg_score_model,ncaam_avg_score_model,ncaam_401851431,2026-03-08,Kentucky,Green Bay,kentucky,green_bay,,2,0.0,0.0,0.0,0.0,0.0,-9.9167,143.25,,,IGNORE,NONE,NONE,NCAAM MVP placeholder confidence,NONE,0.0,0.0,0.0
ncaam_avg_score_model,ncaam_avg_score_model,ncaam_401828264,2026-03-08,Memphis,Tulane,memphis,tulane,,2,0.0,0.0,0.0,0.0,0.0,11.0,167.0,,,IGNORE,NONE,NONE,NCAAM MVP placeholder confidence,NONE,0.0,0.0,0.0
ncaam_avg_score_model,ncaam_avg_score_model,ncaam_401825568,2026-03-08,Michigan,Michigan,michigan,michigan,,2,0.0,0.0,0.0,0.0,0.0,0.0,162.3333,,,IGNORE,NONE,NONE,NCAAM MVP placeholder confidence,NONE,0.0,0.0,0.0
ncaam_avg_score_model,ncaam_avg_score_model,ncaam_401851464,2026-03-08,Mount St. Mary's,Siena,mount_st_marys,siena,,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,IGNORE,NONE,NONE,No model signal yet,NONE,0.0,0.0,0.0
ncaam_avg_score_model,ncaam_avg_score_model,ncaam_401851627,2026-03-08,North Dakota,Minnesota,north_dakota,minnesota,,2,0.0,0.0,0.0,0.0,0.0,11.1666,136.5,,,IGNORE,NONE,NONE,NCAAM MVP placeholder confidence,NONE,0.0,0.0,0.0
ncaam_avg_score_model,ncaam_avg_score_model,ncaam_401851325,2026-03-08,Northern Ariz.,Idaho,northern_ariz,idaho,,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,IGNORE,NONE,NONE,No model signal yet,NONE,0.0,0.0,0.0
ncaam_avg_score_model,ncaam_avg_score_model,ncaam_401825562,2026-03-08,Northwestern,Minnesota,northwestern,minnesota,,2,0.0,0.0,0.0,0.0,0.0,2.25,135.75,,,IGNORE,NONE,NONE,NCAAM MVP placeholder confidence,NONE,0.0,0.0,0.0
ncaam_avg_score_model,ncaam_avg_score_model,ncaam_401808287,2026-03-08,Oklahoma,Texas,oklahoma,texas,,2,0.0,0.0,0.0,0.0,0.0,8.6667,173.0,,,IGNORE,NONE,NONE,NCAAM MVP placeholder confidence,NONE,0.0,0.0,0.0
ncaam_avg_score_model,ncaam_avg_score_model,ncaam_401851626,2026-03-08,Omaha,North Dakota,omaha,north_dakota,,2,0.0,0.0,0.0,0.0,0.0,0.25,141.75,,,IGNORE,NONE,NONE,NCAAM MVP placeholder confidence,NONE,0.0,0.0,0.0
ncaam_avg_score_model,ncaam_avg_score_model,ncaam_401825570,2026-03-08,Penn,Rutgers,penn,rutgers,,2,0.0,0.0,0.0,0.0,0.0,-0.75,163.75,,,IGNORE,NONE,NONE,NCAAM MVP placeholder confidence,NONE,0.0,0.0,0.0
ncaam_avg_score_model,ncaam_avg_score_model,ncaam_401851753,2026-03-08,Portland,San Francisco,portland,san_francisco,,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,IGNORE,NONE,NONE,No model signal yet,NONE,0.0,0.0,0.0
ncaam_avg_score_model,ncaam_avg_score_model,ncaam_401822976,2026-03-08,Providence,Georgetown,providence,georgetown,,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,IGNORE,NONE,NONE,No model signal yet,NONE,0.0,0.0,0.0
ncaam_avg_score_model,ncaam_avg_score_model,ncaam_401851754,2026-03-08,Seattle U,Pacific,seattle_u,pacific,,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,IGNORE,NONE,NONE,No model signal yet,NONE,0.0,0.0,0.0
ncaam_avg_score_model,ncaam_avg_score_model,ncaam_401851704,2026-03-08,Southern Miss.,Troy,southern_miss,troy,,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,IGNORE,NONE,NONE,No model signal yet,NONE,0.0,0.0,0.0
ncaam_avg_score_model,ncaam_avg_score_model,ncaam_401828266,2026-03-08,Temple,Tulsa,temple,tulsa,,2,0.0,0.0,0.0,0.0,0.0,1.0,154.0,,,IGNORE,NONE,NONE,NCAAM MVP placeholder confidence,NONE,0.0,0.0,0.0
ncaam_avg_score_model,ncaam_avg_score_model,ncaam_401827724,2026-03-08,Texas Tech,BYU,texas_tech,byu,,2,0.0,0.0,0.0,0.0,0.0,7.0,148.0,,,IGNORE,NONE,NONE,NCAAM MVP placeholder confidence,NONE,0.0,0.0,0.0
ncaam_avg_score_model,ncaam_avg_score_model,ncaam_401809122,2026-03-08,UC Davis,UC Irvine,uc_davis,uc_irvine,,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,IGNORE,NONE,NONE,No model signal yet,NONE,0.0,0.0,0.0
ncaam_avg_score_model,ncaam_avg_score_model,ncaam_401809104,2026-03-08,UC San Diego,UC Santa Barbara,uc_san_diego,uc_santa_barbara,,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,IGNORE,NONE,NONE,No model signal yet,NONE,0.0,0.0,0.0
ncaam_avg_score_model,ncaam_avg_score_model,ncaam_401851591,2026-03-08,UNC Greensboro,Furman,unc_greensboro,furman,,2,0.0,0.0,0.0,0.0,0.0,1.75,158.75,,,IGNORE,NONE,NONE,NCAAM MVP placeholder confidence,NONE,0.0,0.0,0.0
ncaam_avg_score_model,ncaam_avg_score_model,ncaam_401851250,2026-03-08,UNI,Austin Peay,uni,austin_peay,,2,0.0,0.0,0.0,0.0,0.0,-0.5,128.0,,,IGNORE,NONE,NONE,NCAAM MVP placeholder confidence,NONE,0.0,0.0,0.0
ncaam_avg_score_model,ncaam_avg_score_model,ncaam_401851251,2026-03-08,UNI,Central Ark.,uni,central_ark,,2,0.0,0.0,0.0,0.0,0.0,-1.9167,144.9167,,,IGNORE,NONE,NONE,NCAAM MVP placeholder confidence,NONE,0.0,0.0,0.0
ncaam_avg_score_model,ncaam_avg_score_model,ncaam_401805214,2026-03-08,UT Arlington,Abilene Christian,ut_arlington,abilene_christian,,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,IGNORE,NONE,NONE,No model signal yet,NONE,0.0,0.0,0.0
ncaam_avg_score_model,ncaam_avg_score_model,ncaam_401828265,2026-03-08,UTSA,Rice,utsa,rice,,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,IGNORE,NONE,NONE,No model signal yet,NONE,0.0,0.0,0.0
ncaam_avg_score_model,ncaam_avg_score_model,ncaam_401805215,2026-03-08,Utah Valley,Utah Tech,utah_valley,utah_tech,,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,IGNORE,NONE,NONE,No model signal yet,NONE,0.0,0.0,0.0
ncaam_avg_score_model,ncaam_avg_score_model,ncaam_401825564,2026-03-08,Washington,Oregon,washington,oregon,,2,0.0,0.0,0.0,0.0,0.0,10.0,138.0,,,IGNORE,NONE,NONE,NCAAM MVP placeholder confidence,NONE,0.0,0.0,0.0
ncaam_avg_score_model,ncaam_avg_score_model,ncaam_401851582,2026-03-08,Western Caro.,Mercer,western_caro,mercer,,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,IGNORE,NONE,NONE,No model signal yet,NONE,0.0,0.0,0.0
ncaam_avg_score_model,ncaam_avg_score_model,ncaam_401851589,2026-03-08,Western Caro.,Tennessee,western_caro,tennessee,,2,0.0,0.0,0.0,0.0,0.0,-2.375,148.375,,,IGNORE,NONE,NONE,NCAAM MVP placeholder confidence,NONE,0.0,0.0,0.0
ncaam_avg_score_model,ncaam_avg_score_model,ncaam_401851353,2026-03-08,Winthrop,High Point,winthrop,high_point,,2,0.0,0.0,0.0,0.0,0.0,-4.75,149.25,,,IGNORE,NONE,NONE,NCAAM MVP placeholder confidence,NONE,0.0,0.0,0.0
