selection_authority,league,build_timestamp,canonical_game_id,game_source_id,espn_game_id,game_date,away_team_display,home_team_display,away_team,home_team,home_score,away_score,actual_margin_home,actual_total,market_spread_home,market_total,model_name,home_line_proj,total_projection,spread_edge,total_edge,parlay_edge_score,spread_pick,spread_result,total_pick,total_result,parlay_result,Explanation,Home Line Projection,Line Bet,Line Result,Parlay Edge Score,Projected Away score,Projected Home Score,Spread Edge,Total Bet,Total Edge,Total Projection,actionability,agent_override_confidence_delta,agent_override_pick,agent_override_reason,arbitration_cluster,away_abbr,away_avg_points_against,away_avg_points_for,away_fatigue_flag,away_fatigue_score,away_last5_points_against,away_last5_points_for,away_net_rating,away_net_rating_last5,away_points,away_rest_bucket,away_rest_days,away_team_3pa,away_team_3pm,away_team_3pt_pct,away_team_id,cluster_alignment,confidence_reason,confidence_tier,disagreement_flag,fatigue_diff_home_minus_away,game_id,home_abbr,home_avg_points_against,home_avg_points_for,home_fatigue_flag,home_fatigue_score,home_injury_impact,home_last5_points_against,home_last5_points_for,home_net_rating,home_net_rating_last5,home_num_out,home_num_questionable,home_points,home_rest_bucket,home_rest_days,home_team_3pa,home_team_3pm,home_team_3pt_pct,home_team_id,moneyline_away,moneyline_away_last,moneyline_home,moneyline_home_last,nba_game_day_local,odds_commence_time_cst,odds_id,odds_join_method,odds_snapshot_last_utc,odds_source_used,ot_minutes,season_year,selected_home_line_proj,selected_parlay_result,selected_spread_edge,selected_spread_pick,selected_spread_result,selected_total_edge,selected_total_pick,selected_total_projection,selected_total_result,spread_away,spread_away_last,spread_home,spread_home_last,total,total_last,went_ot
Joel_Baseline_v1,nba,2026-09-12T19:39:19.073521+00:00,0022500403,,,2025-12-22T00:00:00Z,,,Indiana Pacers,Boston Celtics,103,95,8.0,198.0,,,Momentum5Game_v1,-5.3,222.3,4.7,-2.2,6.9,AWAY,WIN,UNDER,WIN,WIN,"Game: Indiana Pacers @ Boston Celtics
Authority: Joel_Baseline_v1
Market: Spread -10.0 / 10.0, Total 224.5
Model Projection: Margin -10.933333333333323, Total 230.91666666666669
Spread Pick: HOME (edge 0.9333333333333229)
Total Pick: OVER (edge 6.416666666666686)",-10.933333333333323,HOME,,7.3500000000000085,,,0.9333333333333229,OVER,6.416666666666686,230.91666666666669,ACTION,,,,NONE,IND,121.6,107.73333333333333,True,0.4,114.0,106.4,-13.86666666666666,-7.599999999999994,95,1_day,1,40,13,0.325,1610612754,CLUSTER_A,Edge exceeds minimum threshold,IGNORE,True,0.0,0022500403,BOS,112.25,120.25,True,0.4,0.0,110.6,113.6,8.0,3.0,0,0,103,1_day,1,37,11,0.2973,1610612738,367,367,-459,-459,2025-12-22,,,home_away_nba_game_day_local,2026-03-10T03:53:38.250640+00:00,LAST,0,2025,-10.933333333333323,LOSS,0.9333333333333229,HOME,LOSS,6.416666666666686,OVER,230.91666666666669,LOSS,10.0,10.0,-10.0,-10.0,224.5,224.5,False
Joel_Baseline_v1,nba,2026-09-12T19:39:19.073521+00:00,0022500403,,,2025-12-22T00:00:00Z,,,Indiana Pacers,Boston Celtics,103,95,8.0,198.0,,,MonkeyDarts_v2,-14.927547795732881,239.92598077799963,-4.927547795732881,15.425980777999627,20.353528573732508,HOME,LOSS,OVER,LOSS,LOSS,"Game: Indiana Pacers @ Boston Celtics
Authority: Joel_Baseline_v1
Market: Spread -10.0 / 10.0, Total 224.5
Model Projection: Margin -10.933333333333323, Total 230.91666666666669
Spread Pick: HOME (edge 0.9333333333333229)
Total Pick: OVER (edge 6.416666666666686)",-10.933333333333323,HOME,,7.3500000000000085,,,0.9333333333333229,OVER,6.416666666666686,230.91666666666669,ACTION,,,,NONE,IND,121.6,107.73333333333333,True,0.4,114.0,106.4,-13.86666666666666,-7.599999999999994,95,1_day,1,40,13,0.325,1610612754,CLUSTER_A,Edge exceeds minimum threshold,IGNORE,True,0.0,0022500403,BOS,112.25,120.25,True,0.4,0.0,110.6,113.6,8.0,3.0,0,0,103,1_day,1,37,11,0.2973,1610612738,367,367,-459,-459,2025-12-22,,,home_away_nba_game_day_local,2026-03-10T03:53:38.250640+00:00,LAST,0,2025,-10.933333333333323,LOSS,0.9333333333333229,HOME,LOSS,6.416666666666686,OVER,230.91666666666669,LOSS,10.0,10.0,-10.0,-10.0,224.5,224.5,False
Joel_Baseline_v1,nba,2026-09-12T19:39:19.073521+00:00,0022500404,,,2025-12-22T00:00:00Z,,,Dallas Mavericks,New Orleans Pelicans,119,113,6.0,232.0,,,FatiguePlus_v3,0.5158730158730123,236.78190476190477,0.5158730158730123,-1.7180952380952306,2.233968253968243,AWAY,LOSS,UNDER,WIN,LOSS,"Game: Dallas Mavericks @ New Orleans Pelicans
Authority: Joel_Baseline_v1
Market: Spread 0.0 / 0.0, Total 238.5
Model Projection: Margin 0.5158730158730123, Total 237.26190476190476
Spread Pick: AWAY (edge -0.5158730158730123)
Total Pick: UNDER (edge -1.2380952380952408)",0.5158730158730123,AWAY,,1.753968253968253,,,-0.5158730158730123,UNDER,-1.2380952380952408,237.26190476190476,INFO,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,NONE,DAL,116.35714285714286,113.0,True,0.4,119.0,120.8,-3.357142857142861,1.7999999999999972,113,1_day,1,33,10,0.303,1610612742,CLUSTER_A,Signal present but edge below threshold,IGNORE,True,0.0,0022500404,NOP,124.77777777777777,120.38888888888889,True,0.4,0.0,119.2,130.0,-4.388888888888886,10.799999999999997,0,0,119,1_day,1,34,8,0.2353,1610612740,-110,-110,-106,-106,2025-12-22,,,home_away_nba_game_day_local,2026-03-10T03:53:38.250640+00:00,LAST,0,2025,0.5158730158730123,LOSS,-0.5158730158730123,AWAY,LOSS,-1.2380952380952408,UNDER,237.26190476190476,WIN,0.0,0.0,0.0,0.0,238.5,238.5,False
Joel_Baseline_v1,nba,2026-09-12T19:39:19.073521+00:00,0022500404,,,2025-12-22T00:00:00Z,,,Dallas Mavericks,New Orleans Pelicans,119,113,6.0,232.0,,,InjuryModel_v2,0.5158730158730123,237.26190476190476,0.5158730158730123,-1.2380952380952408,1.753968253968253,AWAY,LOSS,UNDER,WIN,LOSS,"Game: Dallas Mavericks @ New Orleans Pelicans
Authority: Joel_Baseline_v1
Market: Spread 0.0 / 0.0, Total 238.5
Model Projection: Margin 0.5158730158730123, Total 237.26190476190476
Spread Pick: AWAY (edge -0.5158730158730123)
Total Pick: UNDER (edge -1.2380952380952408)",0.5158730158730123,AWAY,,1.753968253968253,,,-0.5158730158730123,UNDER,-1.2380952380952408,237.26190476190476,INFO,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,NONE,DAL,116.35714285714286,113.0,True,0.4,119.0,120.8,-3.357142857142861,1.7999999999999972,113,1_day,1,33,10,0.303,1610612742,CLUSTER_A,Signal present but edge below threshold,IGNORE,True,0.0,0022500404,NOP,124.77777777777777,120.38888888888889,True,0.4,0.0,119.2,130.0,-4.388888888888886,10.799999999999997,0,0,119,1_day,1,34,8,0.2353,1610612740,-110,-110,-106,-106,2025-12-22,,,home_away_nba_game_day_local,2026-03-10T03:53:38.250640+00:00,LAST,0,2025,0.5158730158730123,LOSS,-0.5158730158730123,AWAY,LOSS,-1.2380952380952408,UNDER,237.26190476190476,WIN,0.0,0.0,0.0,0.0,238.5,238.5,False
Joel_Baseline_v1,nba,2026-09-12T19:39:19.073521+00:00,0022500404,,,2025-12-22T00:00:00Z,,,Dallas Mavericks,New Orleans Pelicans,119,113,6.0,232.0,,,Joel_Baseline_v1,0.5158730158730123,237.26190476190476,-0.5158730158730123,-1.2380952380952408,1.753968253968253,AWAY,LOSS,UNDER,WIN,LOSS,"Game: Dallas Mavericks @ New Orleans Pelicans
Authority: Joel_Baseline_v1
Market: Spread 0.0 / 0.0, Total 238.5
Model Projection: Margin 0.5158730158730123, Total 237.26190476190476
Spread Pick: AWAY (edge -0.5158730158730123)
Total Pick: UNDER (edge -1.2380952380952408)",0.5158730158730123,AWAY,,1.753968253968253,,,-0.5158730158730123,UNDER,-1.2380952380952408,237.26190476190476,INFO,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,NONE,DAL,116.35714285714286,113.0,True,0.4,119.0,120.8,-3.357142857142861,1.7999999999999972,113,1_day,1,33,10,0.303,1610612742,CLUSTER_A,Signal present but edge below threshold,IGNORE,True,0.0,0022500404,NOP,124.77777777777777,120.38888888888889,True,0.4,0.0,119.2,130.0,-4.388888888888886,10.799999999999997,0,0,119,1_day,1,34,8,0.2353,1610612740,-110,-110,-106,-106,2025-12-22,,,home_away_nba_game_day_local,2026-03-10T03:53:38.250640+00:00,LAST,0,2025,0.5158730158730123,LOSS,-0.5158730158730123,AWAY,LOSS,-1.2380952380952408,UNDER,237.26190476190476,WIN,0.0,0.0,0.0,0.0,238.5,238.5,False
Joel_Baseline_v1,nba,2026-09-12T19:39:19.073521+00:00,0022500404,,,2025-12-22T00:00:00Z,,,Dallas Mavericks,New Orleans Pelicans,119,113,6.0,232.0,,,MarketBlend_v1,-0.2630952380952465,237.8685714285714,-0.2630952380952465,-0.6314285714285859,0.8945238095238324,HOME,WIN,UNDER,WIN,WIN,"Game: Dallas Mavericks @ New Orleans Pelicans
Authority: Joel_Baseline_v1
Market: Spread 0.0 / 0.0, Total 238.5
Model Projection: Margin 0.5158730158730123, Total 237.26190476190476
Spread Pick: AWAY (edge -0.5158730158730123)
Total Pick: UNDER (edge -1.2380952380952408)",0.5158730158730123,AWAY,,1.753968253968253,,,-0.5158730158730123,UNDER,-1.2380952380952408,237.26190476190476,INFO,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,NONE,DAL,116.35714285714286,113.0,True,0.4,119.0,120.8,-3.357142857142861,1.7999999999999972,113,1_day,1,33,10,0.303,1610612742,CLUSTER_A,Signal present but edge below threshold,IGNORE,True,0.0,0022500404,NOP,124.77777777777777,120.38888888888889,True,0.4,0.0,119.2,130.0,-4.388888888888886,10.799999999999997,0,0,119,1_day,1,34,8,0.2353,1610612740,-110,-110,-106,-106,2025-12-22,,,home_away_nba_game_day_local,2026-03-10T03:53:38.250640+00:00,LAST,0,2025,0.5158730158730123,LOSS,-0.5158730158730123,AWAY,LOSS,-1.2380952380952408,UNDER,237.26190476190476,WIN,0.0,0.0,0.0,0.0,238.5,238.5,False
Joel_Baseline_v1,nba,2026-09-12T19:39:19.073521+00:00,0022500404,,,2025-12-22T00:00:00Z,,,Dallas Mavericks,New Orleans Pelicans,119,113,6.0,232.0,,,MarketPressure_v2,0.5158730158730123,237.57142857142856,0.5158730158730123,-0.9285714285714448,1.444444444444457,AWAY,LOSS,UNDER,WIN,LOSS,"Game: Dallas Mavericks @ New Orleans Pelicans
Authority: Joel_Baseline_v1
Market: Spread 0.0 / 0.0, Total 238.5
Model Projection: Margin 0.5158730158730123, Total 237.26190476190476
Spread Pick: AWAY (edge -0.5158730158730123)
Total Pick: UNDER (edge -1.2380952380952408)",0.5158730158730123,AWAY,,1.753968253968253,,,-0.5158730158730123,UNDER,-1.2380952380952408,237.26190476190476,INFO,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,NONE,DAL,116.35714285714286,113.0,True,0.4,119.0,120.8,-3.357142857142861,1.7999999999999972,113,1_day,1,33,10,0.303,1610612742,CLUSTER_A,Signal present but edge below threshold,IGNORE,True,0.0,0022500404,NOP,124.77777777777777,120.38888888888889,True,0.4,0.0,119.2,130.0,-4.388888888888886,10.799999999999997,0,0,119,1_day,1,34,8,0.2353,1610612740,-110,-110,-106,-106,2025-12-22,,,home_away_nba_game_day_local,2026-03-10T03:53:38.250640+00:00,LAST,0,2025,0.5158730158730123,LOSS,-0.5158730158730123,AWAY,LOSS,-1.2380952380952408,UNDER,237.26190476190476,WIN,0.0,0.0,0.0,0.0,238.5,238.5,False
Joel_Baseline_v1,nba,2026-09-12T19:39:19.073521+00:00,0022500404,,,2025-12-22T00:00:00Z,,,Dallas Mavericks,New Orleans Pelicans,119,113,6.0,232.0,,,Momentum5Game_v1,-4.5,244.5,-4.5,6.0,10.5,HOME,WIN,OVER,LOSS,LOSS,"Game: Dallas Mavericks @ New Orleans Pelicans
Authority: Joel_Baseline_v1
Market: Spread 0.0 / 0.0, Total 238.5
Model Projection: Margin 0.5158730158730123, Total 237.26190476190476
Spread Pick: AWAY (edge -0.5158730158730123)
Total Pick: UNDER (edge -1.2380952380952408)",0.5158730158730123,AWAY,,1.753968253968253,,,-0.5158730158730123,UNDER,-1.2380952380952408,237.26190476190476,INFO,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,NONE,DAL,116.35714285714286,113.0,True,0.4,119.0,120.8,-3.357142857142861,1.7999999999999972,113,1_day,1,33,10,0.303,1610612742,CLUSTER_A,Signal present but edge below threshold,IGNORE,True,0.0,0022500404,NOP,124.77777777777777,120.38888888888889,True,0.4,0.0,119.2,130.0,-4.388888888888886,10.799999999999997,0,0,119,1_day,1,34,8,0.2353,1610612740,-110,-110,-106,-106,2025-12-22,,,home_away_nba_game_day_local,2026-03-10T03:53:38.250640+00:00,LAST,0,2025,0.5158730158730123,LOSS,-0.5158730158730123,AWAY,LOSS,-1.2380952380952408,UNDER,237.26190476190476,WIN,0.0,0.0,0.0,0.0,238.5,238.5,False
Joel_Baseline_v1,nba,2026-09-12T19:39:19.073521+00:00,0022500404,,,2025-12-22T00:00:00Z,,,Dallas Mavericks,New Orleans Pelicans,119,113,6.0,232.0,,,MonkeyDarts_v2,7.267471402766986,239.02709380418173,7.267471402766986,0.5270938041817317,7.794565206948718,AWAY,LOSS,OVER,LOSS,LOSS,"Game: Dallas Mavericks @ New Orleans Pelicans
Authority: Joel_Baseline_v1
Market: Spread 0.0 / 0.0, Total 238.5
Model Projection: Margin 0.5158730158730123, Total 237.26190476190476
Spread Pick: AWAY (edge -0.5158730158730123)
Total Pick: UNDER (edge -1.2380952380952408)",0.5158730158730123,AWAY,,1.753968253968253,,,-0.5158730158730123,UNDER,-1.2380952380952408,237.26190476190476,INFO,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,NONE,DAL,116.35714285714286,113.0,True,0.4,119.0,120.8,-3.357142857142861,1.7999999999999972,113,1_day,1,33,10,0.303,1610612742,CLUSTER_A,Signal present but edge below threshold,IGNORE,True,0.0,0022500404,NOP,124.77777777777777,120.38888888888889,True,0.4,0.0,119.2,130.0,-4.388888888888886,10.799999999999997,0,0,119,1_day,1,34,8,0.2353,1610612740,-110,-110,-106,-106,2025-12-22,,,home_away_nba_game_day_local,2026-03-10T03:53:38.250640+00:00,LAST,0,2025,0.5158730158730123,LOSS,-0.5158730158730123,AWAY,LOSS,-1.2380952380952408,UNDER,237.26190476190476,WIN,0.0,0.0,0.0,0.0,238.5,238.5,False
Joel_Baseline_v1,nba,2026-09-12T19:39:19.073521+00:00,0022500405,,,2025-12-22T00:00:00Z,,,Utah Jazz,Denver Nuggets,135,112,23.0,247.0,,,FatiguePlus_v3,-9.153846153846146,239.64820512820515,3.846153846153854,-7.851794871794851,11.697948717948705,AWAY,LOSS,UNDER,WIN,LOSS,"Game: Utah Jazz @ Denver Nuggets
Authority: Joel_Baseline_v1
Market: Spread -13.0 / 13.0, Total 247.5
Model Projection: Margin -9.153846153846146, Total 240.12820512820514
Spread Pick: AWAY (edge -3.846153846153854)
Total Pick: UNDER (edge -7.371794871794862)",-9.153846153846146,AWAY,,11.217948717948715,,,-3.846153846153854,UNDER,-7.371794871794862,240.12820512820514,ACTION,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,CLUSTER_A,UTA,125.61538461538461,113.3076923076923,True,0.4,132.2,126.6,-12.307692307692307,-5.599999999999994,112,1_day,1,41,14,0.3415,1610612762,CLUSTER_A,Edge exceeds minimum threshold,MODERATE,True,0.0,0022500405,DEN,117.66666666666667,123.66666666666667,True,0.4,0.0,113.2,121.2,6.0,8.0,0,0,135,1_day,1,46,24,0.5217,1610612743,564,564,-765,-765,2025-12-22,,,home_away_nba_game_day_local,2026-03-10T03:53:38.250640+00:00,LAST,0,2025,-9.153846153846146,LOSS,-3.846153846153854,AWAY,LOSS,-7.371794871794862,UNDER,240.12820512820514,WIN,13.0,13.0,-13.0,-13.0,247.5,247.5,False
Joel_Baseline_v1,nba,2026-09-12T19:39:19.073521+00:00,0022500405,,,2025-12-22T00:00:00Z,,,Utah Jazz,Denver Nuggets,135,112,23.0,247.0,,,InjuryModel_v2,-9.153846153846146,240.12820512820514,3.846153846153854,-7.371794871794862,11.217948717948715,AWAY,LOSS,UNDER,WIN,LOSS,"Game: Utah Jazz @ Denver Nuggets
Authority: Joel_Baseline_v1
Market: Spread -13.0 / 13.0, Total 247.5
Model Projection: Margin -9.153846153846146, Total 240.12820512820514
Spread Pick: AWAY (edge -3.846153846153854)
Total Pick: UNDER (edge -7.371794871794862)",-9.153846153846146,AWAY,,11.217948717948715,,,-3.846153846153854,UNDER,-7.371794871794862,240.12820512820514,ACTION,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,CLUSTER_A,UTA,125.61538461538461,113.3076923076923,True,0.4,132.2,126.6,-12.307692307692307,-5.599999999999994,112,1_day,1,41,14,0.3415,1610612762,CLUSTER_A,Edge exceeds minimum threshold,MODERATE,True,0.0,0022500405,DEN,117.66666666666667,123.66666666666667,True,0.4,0.0,113.2,121.2,6.0,8.0,0,0,135,1_day,1,46,24,0.5217,1610612743,564,564,-765,-765,2025-12-22,,,home_away_nba_game_day_local,2026-03-10T03:53:38.250640+00:00,LAST,0,2025,-9.153846153846146,LOSS,-3.846153846153854,AWAY,LOSS,-7.371794871794862,UNDER,240.12820512820514,WIN,13.0,13.0,-13.0,-13.0,247.5,247.5,False
Joel_Baseline_v1,nba,2026-09-12T19:39:19.073521+00:00,0022500405,,,2025-12-22T00:00:00Z,,,Utah Jazz,Denver Nuggets,135,112,23.0,247.0,,,Joel_Baseline_v1,-9.153846153846146,240.12820512820514,-3.846153846153854,-7.371794871794862,11.217948717948715,AWAY,LOSS,UNDER,WIN,LOSS,"Game: Utah Jazz @ Denver Nuggets
Authority: Joel_Baseline_v1
Market: Spread -13.0 / 13.0, Total 247.5
Model Projection: Margin -9.153846153846146, Total 240.12820512820514
Spread Pick: AWAY (edge -3.846153846153854)
Total Pick: UNDER (edge -7.371794871794862)",-9.153846153846146,AWAY,,11.217948717948715,,,-3.846153846153854,UNDER,-7.371794871794862,240.12820512820514,ACTION,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,CLUSTER_A,UTA,125.61538461538461,113.3076923076923,True,0.4,132.2,126.6,-12.307692307692307,-5.599999999999994,112,1_day,1,41,14,0.3415,1610612762,CLUSTER_A,Edge exceeds minimum threshold,MODERATE,True,0.0,0022500405,DEN,117.66666666666667,123.66666666666667,True,0.4,0.0,113.2,121.2,6.0,8.0,0,0,135,1_day,1,46,24,0.5217,1610612743,564,564,-765,-765,2025-12-22,,,home_away_nba_game_day_local,2026-03-10T03:53:38.250640+00:00,LAST,0,2025,-9.153846153846146,LOSS,-3.846153846153854,AWAY,LOSS,-7.371794871794862,UNDER,240.12820512820514,WIN,13.0,13.0,-13.0,-13.0,247.5,247.5,False
Joel_Baseline_v1,nba,2026-09-12T19:39:19.073521+00:00,0022500405,,,2025-12-22T00:00:00Z,,,Utah Jazz,Denver Nuggets,135,112,23.0,247.0,,,MarketBlend_v1,11.038461538461519,243.7403846153846,24.03846153846152,-3.759615384615387,5.721153846153868,AWAY,LOSS,UNDER,WIN,LOSS,"Game: Utah Jazz @ Denver Nuggets
Authority: Joel_Baseline_v1
Market: Spread -13.0 / 13.0, Total 247.5
Model Projection: Margin -9.153846153846146, Total 240.12820512820514
Spread Pick: AWAY (edge -3.846153846153854)
Total Pick: UNDER (edge -7.371794871794862)",-9.153846153846146,AWAY,,11.217948717948715,,,-3.846153846153854,UNDER,-7.371794871794862,240.12820512820514,ACTION,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,CLUSTER_A,UTA,125.61538461538461,113.3076923076923,True,0.4,132.2,126.6,-12.307692307692307,-5.599999999999994,112,1_day,1,41,14,0.3415,1610612762,CLUSTER_A,Edge exceeds minimum threshold,MODERATE,True,0.0,0022500405,DEN,117.66666666666667,123.66666666666667,True,0.4,0.0,113.2,121.2,6.0,8.0,0,0,135,1_day,1,46,24,0.5217,1610612743,564,564,-765,-765,2025-12-22,,,home_away_nba_game_day_local,2026-03-10T03:53:38.250640+00:00,LAST,0,2025,-9.153846153846146,LOSS,-3.846153846153854,AWAY,LOSS,-7.371794871794862,UNDER,240.12820512820514,WIN,13.0,13.0,-13.0,-13.0,247.5,247.5,False
Joel_Baseline_v1,nba,2026-09-12T19:39:19.073521+00:00,0022500405,,,2025-12-22T00:00:00Z,,,Utah Jazz,Denver Nuggets,135,112,23.0,247.0,,,MarketPressure_v2,-9.153846153846146,241.97115384615387,3.846153846153854,-5.528846153846132,9.374999999999986,AWAY,LOSS,UNDER,WIN,LOSS,"Game: Utah Jazz @ Denver Nuggets
Authority: Joel_Baseline_v1
Market: Spread -13.0 / 13.0, Total 247.5
Model Projection: Margin -9.153846153846146, Total 240.12820512820514
Spread Pick: AWAY (edge -3.846153846153854)
Total Pick: UNDER (edge -7.371794871794862)",-9.153846153846146,AWAY,,11.217948717948715,,,-3.846153846153854,UNDER,-7.371794871794862,240.12820512820514,ACTION,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,CLUSTER_A,UTA,125.61538461538461,113.3076923076923,True,0.4,132.2,126.6,-12.307692307692307,-5.599999999999994,112,1_day,1,41,14,0.3415,1610612762,CLUSTER_A,Edge exceeds minimum threshold,MODERATE,True,0.0,0022500405,DEN,117.66666666666667,123.66666666666667,True,0.4,0.0,113.2,121.2,6.0,8.0,0,0,135,1_day,1,46,24,0.5217,1610612743,564,564,-765,-765,2025-12-22,,,home_away_nba_game_day_local,2026-03-10T03:53:38.250640+00:00,LAST,0,2025,-9.153846153846146,LOSS,-3.846153846153854,AWAY,LOSS,-7.371794871794862,UNDER,240.12820512820514,WIN,13.0,13.0,-13.0,-13.0,247.5,247.5,False
Joel_Baseline_v1,nba,2026-09-12T19:39:19.073521+00:00,0022500405,,,2025-12-22T00:00:00Z,,,Utah Jazz,Denver Nuggets,135,112,23.0,247.0,,,Momentum5Game_v1,-6.8,246.6,6.2,-0.9,7.1,AWAY,LOSS,UNDER,WIN,LOSS,"Game: Utah Jazz @ Denver Nuggets
Authority: Joel_Baseline_v1
Market: Spread -13.0 / 13.0, Total 247.5
Model Projection: Margin -9.153846153846146, Total 240.12820512820514
Spread Pick: AWAY (edge -3.846153846153854)
Total Pick: UNDER (edge -7.371794871794862)",-9.153846153846146,AWAY,,11.217948717948715,,,-3.846153846153854,UNDER,-7.371794871794862,240.12820512820514,ACTION,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,CLUSTER_A,UTA,125.61538461538461,113.3076923076923,True,0.4,132.2,126.6,-12.307692307692307,-5.599999999999994,112,1_day,1,41,14,0.3415,1610612762,CLUSTER_A,Edge exceeds minimum threshold,MODERATE,True,0.0,0022500405,DEN,117.66666666666667,123.66666666666667,True,0.4,0.0,113.2,121.2,6.0,8.0,0,0,135,1_day,1,46,24,0.5217,1610612743,564,564,-765,-765,2025-12-22,,,home_away_nba_game_day_local,2026-03-10T03:53:38.250640+00:00,LAST,0,2025,-9.153846153846146,LOSS,-3.846153846153854,AWAY,LOSS,-7.371794871794862,UNDER,240.12820512820514,WIN,13.0,13.0,-13.0,-13.0,247.5,247.5,False
Joel_Baseline_v1,nba,2026-09-12T19:39:19.073521+00:00,0022500405,,,2025-12-22T00:00:00Z,,,Utah Jazz,Denver Nuggets,135,112,23.0,247.0,,,MonkeyDarts_v2,-14.457121369379689,246.2370040365376,-1.4571213693796885,-1.2629959634624015,2.72011733284209,HOME,WIN,UNDER,WIN,WIN,"Game: Utah Jazz @ Denver Nuggets
Authority: Joel_Baseline_v1
Market: Spread -13.0 / 13.0, Total 247.5
Model Projection: Margin -9.153846153846146, Total 240.12820512820514
Spread Pick: AWAY (edge -3.846153846153854)
Total Pick: UNDER (edge -7.371794871794862)",-9.153846153846146,AWAY,,11.217948717948715,,,-3.846153846153854,UNDER,-7.371794871794862,240.12820512820514,ACTION,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,CLUSTER_A,UTA,125.61538461538461,113.3076923076923,True,0.4,132.2,126.6,-12.307692307692307,-5.599999999999994,112,1_day,1,41,14,0.3415,1610612762,CLUSTER_A,Edge exceeds minimum threshold,MODERATE,True,0.0,0022500405,DEN,117.66666666666667,123.66666666666667,True,0.4,0.0,113.2,121.2,6.0,8.0,0,0,135,1_day,1,46,24,0.5217,1610612743,564,564,-765,-765,2025-12-22,,,home_away_nba_game_day_local,2026-03-10T03:53:38.250640+00:00,LAST,0,2025,-9.153846153846146,LOSS,-3.846153846153854,AWAY,LOSS,-7.371794871794862,UNDER,240.12820512820514,WIN,13.0,13.0,-13.0,-13.0,247.5,247.5,False
Joel_Baseline_v1,nba,2026-09-12T19:39:19.073521+00:00,0022500406,,,2025-12-22T00:00:00Z,,,Memphis Grizzlies,Oklahoma City Thunder,119,103,16.0,222.0,,,FatiguePlus_v3,-10.59375,228.16375,5.90625,-0.3362500000000068,6.242500000000007,AWAY,WIN,UNDER,WIN,WIN,"Game: Memphis Grizzlies @ Oklahoma City Thunder
Authority: Joel_Baseline_v1
Market: Spread -16.5 / 16.5, Total 228.5
Model Projection: Margin -10.15625, Total 228.71875
Spread Pick: AWAY (edge -6.34375)
Total Pick: OVER (edge 0.21875)",-10.15625,AWAY,,6.5625,,,-6.34375,OVER,0.21875,228.71875,ACTION,-0.5,UNDER,Tight total edge; recent shooting volatility suggests caution,CLUSTER_A,MEM,118.1875,114.1875,True,0.4,113.8,120.8,-4.0,7.0,103,1_day,1,41,18,0.439,1610612763,CLUSTER_A,Edge exceeds minimum threshold,HIGH,True,-0.25,0022500406,OKC,104.375,120.6875,True,0.15,0.0,102.8,121.4,16.3125,18.60000000000001,0,0,119,2_days,2,39,15,0.3846,1610612760,826,826,-1270,-1270,2025-12-22,,,home_away_nba_game_day_local,2026-03-10T03:53:38.250640+00:00,LAST,0,2025,-10.15625,LOSS,-6.34375,AWAY,WIN,0.21875,OVER,228.71875,LOSS,16.5,16.5,-16.5,-16.5,228.5,228.5,False
Joel_Baseline_v1,nba,2026-09-12T19:39:19.073521+00:00,0022500406,,,2025-12-22T00:00:00Z,,,Memphis Grizzlies,Oklahoma City Thunder,119,103,16.0,222.0,,,InjuryModel_v2,-10.15625,228.71875,6.34375,0.21875,6.5625,AWAY,WIN,OVER,LOSS,LOSS,"Game: Memphis Grizzlies @ Oklahoma City Thunder
Authority: Joel_Baseline_v1
Market: Spread -16.5 / 16.5, Total 228.5
Model Projection: Margin -10.15625, Total 228.71875
Spread Pick: AWAY (edge -6.34375)
Total Pick: OVER (edge 0.21875)",-10.15625,AWAY,,6.5625,,,-6.34375,OVER,0.21875,228.71875,ACTION,-0.5,UNDER,Tight total edge; recent shooting volatility suggests caution,CLUSTER_A,MEM,118.1875,114.1875,True,0.4,113.8,120.8,-4.0,7.0,103,1_day,1,41,18,0.439,1610612763,CLUSTER_A,Edge exceeds minimum threshold,HIGH,True,-0.25,0022500406,OKC,104.375,120.6875,True,0.15,0.0,102.8,121.4,16.3125,18.60000000000001,0,0,119,2_days,2,39,15,0.3846,1610612760,826,826,-1270,-1270,2025-12-22,,,home_away_nba_game_day_local,2026-03-10T03:53:38.250640+00:00,LAST,0,2025,-10.15625,LOSS,-6.34375,AWAY,WIN,0.21875,OVER,228.71875,LOSS,16.5,16.5,-16.5,-16.5,228.5,228.5,False
